artist,title,lyric
  Blackstreet  ,No Diggity (Feat. Dr. Dre & Queen Pen),yeah ya know what I like the players No Diggity No doubt Play on play that Play on play that Yo Dre drop the It's going down Fad toBlackstreet The homeys got abby collab creations Funk like acne No doubt I put it down never slouch As long as my credit could vouch A dog couldn't catch me out Tell me who could stop with Dre makin' moves Attracting honeys like a magnet Giving them ig asms with my mellow accent Still moving his flavor with the homeys Blackstreet Teddy The original rump shakers Shorty get down good Lord Baby got 'em open all over town Strickly biz she don't play around Cover much grounds Got game by the pound Gettin paid is her forte Each and every day true player way I can't get her outta my mind I think about the girl all the time East side to the west side Push your fat rides it's no surprise She got tricks in the stash Stacking up the cash Fast when it comes to the gas By no means average She's on when she's got to have it Baby your a perfect 10 I wanna get in Can I get down so I can win I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up bag it up girl I like the way you work it no diggity I got to bag it up bag it up I like the way you work it no diggity I got to bag it up She's got class and style Street knowledge buy the pound Baby never act wild very low key on the profile Catching villians is a no Let me tell you how it goes Curve's the word spin's the verb Lovers it curves so freak what you heard Rollin with the fatness You don't even know what the half is You gotta pay to play Just for shorty bang bang to look your way I like the way you work it Trump tight all day everyday You're blowing my mind maybe in time Baby I can get you in my ride I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up bag it up I like the way you work it no diggity I got to bag it up Hey yo hey yo hey yo hey yo hey yo that girl looks good Hey yo hey yo hey yo hey yo play on play on player Hey yo hey yo hey yo hey yo you're my kind of girl Hey yo hey yo hey yo hey yo Cuz that's my peeps and we rows D Flying first class from NY City to Blackstreet What chu know about me Not a motha fuckin' thing Cartier wooded frames supported by my shorty Ask for me Icy gleem and pinky diamond ring We be's the baddest clickup on this scene Ain't you getting bored with these fake ass broads High shows and proves no doubt I be diggin' you so Please excuse if I come across rude That's just me and that's how a player's got to be Stay kickin' game with a capital G Ask the peoples on my block I'm as real as can be Word is born Faking moves never been my thing So Teddy pass the word to your nigga Chauncey I'll be sending a car lets say around three thirty Queen Pen and Blackstreet it's no diggity I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up I like the way you work it no diggity I got to bag it up Yeah Come on Jackie in full effect Lisa in full effect Nicky in full effect Tomeka in full effect Ladies in full effect Ain't nothing goin' on but the rent Yeah play on play that Play on play on Cuz I like it No diggity no doubt yeah Blackstreet productions We out we out right We out we out
  Eddie Shin  ,편지,Hey You Know It's Been A Long Time Commin' And I Just Wanted To Tell You Something Something I've Been Holding Back 고마워 날 사랑해줘서 그 사랑에 난 많이 변했어 더 크게 웃는 방법도 사람을 안는 이유도 이젠 알아 두 손 꼭 잡을게 무더운 여름이 와도 따스히 안을게 시린 가을이 와도 겨울이 녹아서 봄이 올 때까지 너의 행복만을 지킬게 네가 살고 있는 한 항상 고마워 널 알게 해줘서 난 행복해 너의 남자란 게 어디에 살고 있다 날 지금 찾아온거야 이제야 두 손 꼭 잡을게 무더운 여름이 와도 따스히 안을게 시린 가을이 와도 겨울이 녹아서 봄이 올 때까지 너의 행복만을 지킬게 네가 살고 있는 한 항상 가끔씩은 힘들어 네 눈에 가득 눈물 고일 때 내 사랑이라는 작은 손수건으로 네 눈물을 꼭 닦아내줄게 두 손 꼭 잡아줘 무더운 여름이 와도 나의 맘을 알고 있다면 따스히 안아줘 시린 가을이 와도 겨울이 녹아서 봄이 올 때까지 너만 사랑해 난 영원히 내가 살고 있는 한 두 손 꼭 잡아줘 무더운 여름이 와도 따스히 안아줘 시린 가을이 와도 날 안아주고 싶다면 겨울이 녹아서 봄이 올 때까지 너만 사랑해 난 영원히 내가 살고 있는 한 항상 And I Thank You So Much You'll Always Be My Better Half Your Truly Eddie
  George Nozuka  ,Butterfly,Goodbye is what she said When she said im sorry And I Im dying on the inside Cuz i tried but I cant hide the tears That fall from my eyes Hold me close one more night Hold me close one more time Hold me close cuz Im dyin on the inside A butterfly Hello with a little wink But what she think of me And oh she smiled Give me her name But who would have thought i would be crying here With all this pain no no Hold me close one more night baby Hold me close one more time just give me one more time my baby Hold me close cuz Im dyin on the inside A butterfly Now theres nothing I can do and Theres nothing I can say About losing you I wish that I could find a way wish that I could see you again If only I could turn back time Hold me close one more night Hold me close one more time Hold me close cuz Im dyin on the inside dying on the inside A butterfly
  KIZZY (키지)  ,하늘의 밤,그 어떤 밤보다도 너와 함께 있는 이 밤이 그 어떤 얘기들보다 아름다운 우리의 밤을 함께 Hang a shining star 차분한 어둠이 Hang a shining star 포근한 바람마저 내려앉아 하늘의 밤 나의 밤의 하늘 하늘의 밤 또 밤 하늘 하늘의 밤 나의 밤의 하늘 하늘의 밤 Shining stars in my mind 그 어떤 밤이 와도 너와 함께라면 두렵지 않아 어두운 밤 환히 비추는 저 별보다도 뜨겁게 나를 비춰줘 하늘의 밤 나의 밤의 하늘 하늘의 밤 또 밤 하늘 하늘의 밤 나의 밤의 하늘 하늘의 밤 Shining stars in my mind 가슴속 그 떨림이 함께 전해지길 바래 따뜻한 너의 품이 항상 영원하길 바래 하늘의 밤 나의 밤의 하늘 하늘의 밤 또 밤 하늘 하늘의 밤 나의 밤의 하늘 하늘의 밤 Shining stars in my mind
  최예본  ,답답해 (With 권아영),언제까지 참아야돼 어디까지 말해야돼 너와 나의 생각이 달라도 너무 달라 어디서부터 어떻게 무엇이 잘못됐을까 내가 사는 세상과 너의 세상은 달라 말해줘도 알려줘도 알아듣지를 못하는데 왜 왜 왜 왜 왜 한두번도 아닌데 넌 알아듣지를 못하는데 왜 왜 왜 왜 왜 왜 답답해 죽을 지경이야 사람 마음이 그렇게 넓은 줄 아니 왜 그래 이해가 안가는 너의 말들과 행동이 내 맘 속에 박혀있어 말해줘도 알려줘도 알아듣지를 못하는데 왜 왜 왜 왜 왜 한두번도 아닌데 넌 알아듣지를 못하는데 왜 왜 왜 왜 왜 왜 답답해 죽을 지경이야 사람 마음이 그렇게 넓은 줄 아니 왜 그래 이해가 안가는 너의 말들과 행동이 내 맘 속에 박혀있어 사람 마음이 그렇게 넓은 줄 아니 이해가 안가는 너의 말들과 행동이 내 맘 속에 박혀있어
  Reco  ,With You (Feat. Jay Hook),시작인가봐 이제 가을이란게 또 차가워지는 내 맘 난 또 다시 혼자서 남겨진 채 억지로 너를 찾고 있나봐 어떻게 돼버린 너이길래 열어보고싶네 너의 매력 숨겨뒀다 조금씩 꺼내볼래 With you until the end of time i've been through it all like the way you knockin my door i'm down for ya ooh like the way you lay low all the way from otherside you say hello 우아한 널 봐 너와 난 달라 그런 점들이 나에게는 너무나 와닿아 Mmm 완벽하진 않은 우리 사이 But you could be the one baby you could be my bride 너도 원했으면 좋겠어 영원이란 것을 알려줘 지금 집에 가긴 늦었어 it's late now let's talk until the sun up and the moon's down 어떻게 돼버린 너이길래 열어보고싶네 너의 매력 숨겨뒀다 조금씩 꺼내볼래 With you until the end of time
  2LSON  ,"끝 (Feat. 조현아, 기리보이)",해피엔딩은 없었어 우리의 영화 끝엔 당연한 결말일까 Oh I tried 많은 시도로 I know 되돌려 봐도 답이 없어 알아 이미 끝이란 걸 yeah 난 특별하다고 생각했어 왜 몰랐을까 착각이란 걸 In the end You ain't never 넌 내 게 아니었어 내 바람일 뿐 yeah 사랑이 아닌 걸 모두 끝이라고 말을 해도 너는 변할 리가 없어 슬퍼할 리가 없어 보내줄게 너와 함께한 꿈들을 I know this is the end Oh the end 우린 그냥 모른 척 지나가야 해 이 끝남의 끝을 난 마저 봐야 해 너의 얘기 흥미를 끊어야 해 어려워 수학적인 시작 과학적인 이별 복잡해 난 떠나고 싶어 이 별을 사회적인 상황 도덕적인 문제 어지러워 기대하고 기다렸어 하지만 너는 역시 날 비참하게만 해 oh 한 걸음 다가가면 너와 함께할 수 있다 믿었어 알아 헛된 꿈이란 걸 yeah 난 다를 거라고 생각했어 이제 알아 다를 게 없단 걸 In the end You were never 맘을 준 적이 없어 내 바람일 뿐 yeah 잡을 수가 없단 걸 모두 끝이라고 말을 해도 너는 변할 리가 없어 슬퍼할 리가 없어 보내줄게 너와 함께한 꿈들을 I know this is the end Oh the end 난 끝이 날 걸 알고 있었어 거품이 끼어 버린 네 감정은 비어 있었어 난 그 사이의 거머리처럼 붙어 있어 눈이 부어 있던 내 모습은 멍해지고 또 반쯤은 죽어 있어 반면에 네 기분은 어땠니 나와 같진 않을 것 같아 너무 분했지만 이제 끝을 인정하려 해 너무 어려워도 Thank you and Sorry 이제 내 절반을 다 보여줬어 Afraid of losing you But I know there's no way How can I let you go How can I let it go I wish there was a way I don't want to give up I know this is the end Oh The End
  GA EUN (가은)  ,Curious,Come closer I will show you what the heck are we doing why do we keep it up never give it up oh no one knows But I know what cha doing cuz I keep staring eyes Hey try not to lose your head from now I see you're curious I don't know what to do You always hide the truth inside I don't know Don't treat me like a fool I wanna see it through I know you wanna be free from the doubt I'm not sure if you tell the truth though Run away I will find you what the heck are you doing why do you keep it up never give it up there is no more chance But I know you're faking cuz I keep chasing ya Hey try not to lose your head from now I see you're curious I don't know what to do You always hide the truth inside I don't know Don't treat me like a fool I wanna see it through I know you wanna be free from the doubt I'm not sure if you tell the truth though I just take a little time oh take a little time Just stay there as you are I take a little time Don't just run away don't even ask me why Don't let your guard down cuz I know you are faker I see you're curious I don't know what to do You always hide the truth inside I don't know I see you're curious I don't know what to do You always hide the truth inside I don't know Don't treat me like a fool I wanna see it through I know you wanna be free from the doubt I'm not sure if you tell the truth
  빅마마  ,Thanks To..,아무도 기억하지 않는 잊혀진 사람이 돼도 함께 했었던 추억에 그 하나로 난 충분해  나보다 더 나를 믿어준 사람 묵묵히 날 기다릴 사람 아픈 눈물도 꾸밈없는 웃음도 나누고픈 바로 그 사람들  No more cry We can fly 당신의 눈물도 우리가 닦아줄게요 Love again Smile again 고마워요 이제는 알아요  사랑이 사랑을 낳게 하겠죠 혼자라고 느껴질 때도 다시 뜨거운 가슴으로 일어나 그댈 위해 웃을 수 있는 건  No more cry We can fly 당신의 눈물도 우리가 닦아줄게요 Love again Smile again 고마워요 이제는 알아요  혹시 작은 실수에 맘 상했었다면 약속해요 달라질 거란 걸 부끄럽지 않도록 더 잘할 거라고 믿어주는 그대만을 위해 For love  No more cry We can fly (We can fly again) 당신의 눈물도 우리가 닦아줄게요 (믿어요) Love again Smile again 고마워요 이제는 알아요  No more cry (Never cry) We can fly (We can fly) 당신의 눈물도 우리가 닦아줄게요 (너의 눈물도 너의 아픔도)  Love again Smile again We can fly again 고마워요 이제는 알아요 그대를 위해서  영원히 잊지 않을게요
  Surface  ,Shower Me With Your Love,my heart is filled with so much love and i need someone i can call my own to fall in love that's what everyone's dreaming of i hold these feelings oh so strong life is too short to live alone without someone to call my own i will care for you you will care for me our love will live forever shower me with your love shower me with the love that i long for shower me with your love shower me with the love i've been waiting for  i close my eyes and pray all my wishes come true every night I go to sleep until you're mine i'll wait for you endlessly can't you see fairy tales they do sometimes come true if you believe it could happen to you like the stars that shine way up in the sky our love will live forever shower me with your love shower me with the love that i long for shower me with your love shower me with the love i've been waiting for  like the stars that shine way up in the sky our love will live forever live forever shower me with your love shower me with the love that i long for shower me with your love shower me with the love i've been waiting for shower me with your love shower me with the love i've been waiting for
  Jamie Foxx  ,Baby`s In Love (Feat. Kid Ink) (Dirty Ver.),"Something about that makes me wanna dance Something about that makes me wanna move Something about that makes me wanna get down And get closer to you Get a little closer to me too You get a little shy when we start to move Get a little high when I'm tryna decide if it's London or China too Forget about the plans that you got later I kiss you like you can't have too many The Earth is like round and round we go When it's gon' stop, you never know So in the meantime I'm here and I'm gone in love Because you chose me, I'm walkin' cloud 9 above Baby's in love Baby's on top, never gon' stop to get what she wants Whatever she want, givin' it up, cause baby's in love Baby don't need anything more than just what I got Baby's in love It's Kid Ink, uh So come and walk my way Roll up, I can spark that flame There's something about the way you make that face Girl is you talkin' to me, whoa Let's start with the drink, pour up Get you and your friends toe up Don't sip slow on the low though Wait, tell me what you here for I could read the signal, girl, you bad, sinful Body just like a centerfold But you probably got a nigga though If anybody ask, I don't know him Couldn't just let you pass me and ignore it Doin' all that cute shit Took a couple shots and got shot by Cupid Baby's in love Baby's on top, never gon' stop to get what she wants Whatever she want, givin' it up, cause baby's in love Baby don't need anything more than just what I got Baby's in love Baby's in love Baby's on top, never gon' stop to get what she wants Whatever she want, givin' it up, cause baby's in love Baby don't need anything more than just what I got Baby's in love Baby's in love Baby's on top, never gon' stop to get what she wants Whatever she want, givin' it up, cause baby's in love Baby don't need anything more than just what I got Baby's in love Baby's in love Baby's on top, never gon' stop to get what she wants Whatever she want, givin' it up, cause baby's in love Baby don't need anything more than just what I got Baby's in love"
