artist,title,lyric
  솔리드  ,Someday,Someday 세월이 흘러 그 날이 오면 알게 되리 우리 두 손을 모아 기도하리 그 날 위해 Someday 새로운 세상 가난과 고통 모두 사라지리 믿어 희망의 밝은 날 그 날이 빨리 오리란 걸  Someday 승리하는 그 날 모두 밖으로 나가 햇살 맞으리 만약 먹구름이 가려도 기다려 해뜨는 저 밝은 새 날 가슴 아파 눈물 흘러 기도 조차 못 하여도 밝은 그 날 믿지 않고 단 하루도 살 수가 없어 Someday 세월이 흘러 그 날이 오면 알게 되리 우리 두 손 모아 기도 기도 기도  Someday 새로운 세상 가난과 고통 No No 믿어 희망의 밝은 날 그 날이 빨리 오 어서 오라
  가다  ,저녁아홉시,피곤한지 단잠에 푹 빠져 눈을 감고 있는 학생들과 휴대폰을 만지는 창밖을 바라보는 달리는 지하철 속에 홀로 깊게 파인 주름이 무색하게 서로의 손 꼭 잡은 노부부와 같은 공간 속에서 난 널 향해 지금 달려가고 있어 달빛은 아름답고 인생은 별빛과 같아 서울의 야경은 날 깨워주고 내 인생은 널 깨워주리 널 사랑하고 사랑한다 이 인생이 마칠때까지 계절은 변하고 세월이 흘러 먼 훗날 지금을 추억하여도 아름다울 수 있는 그런 사람 그때 니 손잡은 그 사람 내게 웃어주던 그 사람 내가 되길 뒤를 보면 니가 있을 것만 같아 조금 설레이기도 해 지금쯤 넌 뭘하고 있을까 내 생각에 설레는 맘일까 조금만 더 날 기다려 지금 달려가고 있어 달빛은 아름답고 인생은 별빛과 같아 서울의 야경은 날 깨워주고 내 인생은 널 깨워주리 널 사랑하고 사랑한다 이 인생이 마칠때까지 계절은 변하고 세월이 흘러 먼 훗날 지금을 추억하여도 아름다울 수 있는 그런 사람 그때 니 손잡은 그 사람 내게 웃어주던 그 사람 내가 되길 파란 하늘 아래 그녀와 두 손 꼭 잡은 채 거닐 생각에 다가올 우리의 날들은 더욱 아름답고도 행복한 나날이 될 거야 달빛은 아름답고 인생은 별빛과 같아 서울의 야경은 날 깨워주고 내 인생은 널 깨워주리 널 사랑하고 사랑한다 이 인생이 마칠때까지 계절은 변하고 세월이 흘러 먼 훗날 지금을 추억하여도 아름다울 수 있는 그런 사람 그때 니 손잡은 그 사람 내게 웃어주던 그 사람 내가 되길
  Babyface  ,Whip Appeal,"Somebody told me There'd be trouble at home 'Cause we never talk a lot When we spend time alone So how are we supposed to know Know when something is wrong Well, we've got a right to communicate It keeps a happy home  And no one does it like me And no one but you Has that kind of whip appeal on me  Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me  When we go to work How the day seems so long The only thing I think about Can't wait 'til we get home 'Cause we got a way of talking And it's better than words It's the strangest kind of relationship Oh, but with us it always works  And no one does it like me And no one but you Has that kind of whip appeal on me  Whatever you want It's alright with me 'Cause you've got that whip appeal So work it on me It's better than love Sweet as can be You've got that whip appeal So whip it on me  Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me  And no one does it like me And no one but you Has that kind of whip appeal on me  HOOK 4 times  Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me Keep on whippin' on me Work it on me Whip all your sweet sad lovin' on me"
  Eric Bellinger  ,Kiss Goodnight (Feat. Kid Ink),"[Verse 1:]  Before I let you go (ah)  Can I get a kiss? (ah)  Can I feel them lips?  I'm talking bout the ones between yo hips    Wussup? Wussup?  I just wanna know right now now  Before I take out out, girl    I wanna know if I should be spending all of these dollar bills on you  I wanna know that after we leave the club that you gon be tryna come through  Wussup? Wussup?  I just wanna know right now now  Baby before I go can I get a kiss goodnight?    [Pre-Hook:]  Before I let you go away  Can I get a kiss goodnight, baby?    [Hook:]  Just let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned  Let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned hunned hunned    [Verse 2:]  Before I let you go  Before you've been dismissed  Can I put my name on it so you won't forget?    Wussup? Wussup?  Let me see you turn around round  Baby before I go can I get a kiss goodnight?    [Pre-Hook:]  Before I let you go away  Can I get a kiss goodnight, baby?    [Hook:]  Just let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned  Let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned hunned hunned    [Verse 3:]  Kid Ink  I said keep it one hunned  I been outchea getting money  And we don't really stop fo nothing  But it's something bout you  Got a young nigga seein red  No bullshit, tell me what it's gon do  Is you down for the put  Party, after the club don't act brand new  All them drinks she was pourin  Pourin the Patrone with lime, no juice, get loose  Fo I let you go  I just gotta let you know  You in a league  Of your own  Star playa  In the 4th gon puck her up  And kiss that bottle  You don't need no cup, you don't need no luck  Fuck 7, you a 10, let me know wussup  The sky is the limit, wait a minute    [Pre-Hook:]  Before I let you go away  Can I get a kiss goodnight, baby?    [Hook:]  Just let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned  Let a nigga know it's good,  Let a nigga know wussup, let a nigga know it's real  You can keep it one hunned hunned hunned hunned hunned hunned hunned hunned"
  PARTYNEXTDOOR  ,Bad Intentions,"PARTY, yeah PARTY  My shawty is a good girl good girl Not a freak ho freak ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week, but I bet not today  I'll be the last to try to judge you But I'll be the first to try to fuck A lot of niggas'll try to lie to you But lyin' doesn't do too much for me That's why I, yeah Keepin' it a hundred, oh Tryna see you with nothin' on Tryna see you, tryna see you  I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah Said you not a freak I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah Said you not a freak  My shawty is a good girl good girl Not a freak ho freak ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week, but I bet not today  I'ma let that blunt burn I'ma let the time roll We can reminisce how when we was just kids How we was gonna ball out Now you out here lookin' good without me, it's makin' me mad You thought you was an angel 'til you ran into tags You lookin' real bad, you lookin' real bad for me No, no, no, no  I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah Said you not a freak I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah Said you not a freak  My shawty is a good girl good girl Not a freak ho freak ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week ho Seven-days-a-week, but I bet not today  You still playin' games and I don't know why Can I buy a vowel, Mrs DKNY Mama always told me I'm a handsome guy Well goddamn, goddamn she right Keepin' it a hundred, oh Tryna see you with nothin' on Tryna see you, tryna see you Tryna see you, I'm tryna see you  I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah And you said you not a freak I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah And you said you not a freak I'm a bad influence, yeah, yeah, yeah, yeah Bet I'll make you do it, yeah, yeah, yeah, yeah Know you said you wouldn't, yeah, yeah, yeah, yeah  PARTYNEXTDOOR You said you wanted a party, right"
  김조한  ,가버려,Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom  지금껏 널 위해라면 단 한번도 난 싫다고 거절하지 못했었지 너의 맘 서서히 변해가는 걸 감 잡았어 나 역시도 내색을 하지 않았어 가버려 그렇게 가버려 내곁을 날 위로할 생각 더 이상 하지마 니 위선 지켜봐 줄 수 없어 화가 나 가버려 차라리 가버려 잘됐어 이렇게 날 떠난 너라면 반드시 다른 사랑 찾아서 또 다시 가버릴 너니까 Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom Boom diggy diggy diggy diggy boom boom 마음을 돌려 보려고 난 노력했어 하지만 날 남긴 채 가버렸지 믿음을 져버릴 우리 둘 사랑 추억으로 네 맘 구석에 남겨두기엔 상처가 커 그렇게 가버려 내 곁을 가버려 너 떠나갔지만 언젠가 후회할 날들이 올거라는 걸 난 아니깐 차라리 가버려 잘됐어 가버려 이런 너였던 걸 알게 돼 다시는 너와 같은 사랑을 만나지 않기를 바랄뿐 So pom pupy our hands If you feel alright just say it I say just pom pupy our hands If you feel alright just say it  모두 다 조각난 우리 믿음 끝까지 나는 널 믿었지만 너는 나를 배신했어 가버려 그렇게 가버려 내곁을 날 위로할 생각 더 이상 하지마 니 위선 지켜봐 줄 수 없어 화가 나 가버려 차라리 가버려 잘됐어 이렇게 날 떠난 너라면 반드시 다른 사랑 찾아서 또 다시 가버릴 너니까
  SG 워너비  ,유리창엔 비,낮부터 내린 비는 이 저녁 유리창에 이슬만 뿌려 놓고서 밤이 되면 더욱 커지는 시계 소리처럼 내 마음을 흔들고 있네 이 밤 빗줄기는 언제나 숨겨놓은 내 마음에 비를 내리네 떠오른 아주 많은 시간들 속을 헤메이던 내 맘은 비에 젖는데 이젠 젖은 우산을 펼수는 없는 것 낮부터 내린 비는 이 저녁 유리창에 슬픔만 뿌리고 있네 이 밤 마음속에 언제나 남아있던 기억을 빗줄기처럼 떠오는 기억 스민 순간 사이로 내 마음은 어두운 비를 뿌려요 이젠 젖은 우산을 펼수는 없는 것 낮부터 내린 비는 이 저녁 유리창에 슬픔만 뿌려 놓고서 밤이 되면 유리창에 내 슬픈 기억들을 이슬로 흩어 놓았네
  Stay Tune  ,네가 있어줘 (Vocal by 지예 (Z.ye)),어떤 말도 위로 되지 않는 날들이 있어 그저 혼자 삭이는 답답한 하루 작은 실수도 실패처럼 느껴질 때 그렇게 내가 미워질 때 네가 있어줘 그 하루에 끝에 그대로 있어줘 아무 말 안 해도 돼 곁에 있어줘 그저 네 어깨에 기대면 모두 괜찮아질 것 같은 그런 기분이 들어 you are so good to me you are so good to me you are so good to me 네가 있어 그나마 내가 좀 웃으며 살아 가끔 내가 미워지는 날들이 있어 모든 일이 내 잘 못 같은 그런 기분 하루 종일 멍하니 한숨만 내쉬며 그렇게 지쳐갈 때 네가 있어줘 그 하루에 끝에 그대로 있어줘 아무 말 안 해도 돼 곁에 있어줘 그저 네 어깨에 기대면 모두 괜찮아질 것 같은 그런 기분이 들어 you are so good to me you are so good to me you are so good to me 네가 있어 그나마 내가 좀 웃으며 살아 매일 너무 피곤해 피곤해 그래서 자주 네가 필요해 늘 곁에서 숨쉬듯 나의 마음을 안아줘 오늘 내일 매일 더 매일 더 서로 닮은 우리가 되면 지친 하루 마저 너 있음에 감사할 텐데 네가 있어줘 그 하루에 끝에 그대로 있어줘 아무 말 안 해도 돼 곁에 있어줘 그저 네 어깨에 기대면 모두 괜찮아질 것 같은 그런 기분이 들어 you are so good to me you are so good to me you are so good to me 네가 있어 그나마 내가 좀 웃으며 살아
  흔적  ,새벽에,행운이라는 건 없나 봐 내가 노력을 덜 한 걸까 나만 어둠 속에 있나 봐 벗어나고 싶어도 잘 안돼 이젠 새벽이 오는 게 두려워지는데 웃음이 많던 난 사라져가는데 조금씩 나를 더 잃어버리는데 할 수 있는 게 없어 이제 나 어두운 새벽엔 잠들지 못하고 밝았던 달빛도 모습을 감추고 사라질 것만 같아 이렇게 새벽이 지나고 다시 눈을 떴을 때 또 다른 하루가 시작되겠지 특별할 것 없는 아침이라도 누군가에겐 내일이 오는 게 두렵기만 한 일이래 잠이 들지 않아 눈을 감으면 어둡기만 한 하늘이 날 누르는 것 같아 해가 뜨길 기다려 나도 모르게 희망을 놓지 않고 있어 하루 종일 도망치듯 달려가 부끄럽지 않은 내 삶 어딘가 도착한 이 새벽도 쉴 곳이 아닌듯해 난 다시 해가 뜨길 기다려 어두운 새벽엔 잠들지 못하고 밝았던 달빛도 모습을 감추고 사라질 것만 같아 이렇게 새벽이 지나고 다시 눈을 떴을 때 또 다른 하루가 시작되겠지 특별할 것 없는 아침이라도 난
  구나잇 (GooNight)  ,Tonight (Piano Ver.),넌 내게 말하지 않아도 돼 네 눈이 말하고 있어 그냥 가만히 내 곁에 있어 줘 Never go away baby 이 순간이 영원하길 바래 Tonight tonight tonight Tonight is the night Tonight tonight tonight Tonight is the night 눈을 감아 나를 안아 나랑 가자 you are my night you are my day 그 자리 그대로 있어 줘 내게 난 너로 넌 나로 가득해져 이제야 나 알 것 같아 그냥 말없이 내 곁에 머물러 Never go away baby 오늘 밤을 내게 맡기면 돼 Tonight tonight tonight Tonight is the night Tonight tonight tonight Tonight is the night 눈을 감아 나를 안아 나랑 가자 you are my night you are my day 그 자리 그대로 있어 줘 내게 woo hey woo Tonight is the night Tonight tonight tonight Tonight is the night
  Amos Lee  ,May I Remind You,Come here my darling Come on now You may not be certain You may not know how We're all born strangers This we can see We may fear each other But each other we need So may I remind you love What is inside you love The whole world is turning black The springtime is sunshine The flowers grow back The flowers grow back Baby my darling your family You may feel broken But you're golden to me Come to me softly come to me strong Just like a wind in the willows singing it's song Don't spend time wasted Believing a lie A love you were born with Oh it never can die May I remind you love What is inside you love The whole world is turning black The heart that's inside you is coming back So may I remind you May I remind you May I remind you love
  Jay Sean  ,Stay,You said it once Said it twice That it hurts but I do it again I don't change I don't't learn cause I can't let it in Said it's gone let it be 'cause you don't need a friend Baby I do I pull on you pushin' me cry To be laughing and I Promise you you promise me backin and why Does it all fall apart in just a matter of time  So I'm thinking maybe You've made up your mind 'Cause you're distort (distort) And I can't stand to fight no more So please don't make me hurt you like I do I don't really trust myself truly Eventhough I hear you sayin' baby no no (no no nonono nono) I can't take no more of this and I'm knock knock knockin' on the outdoor Askin' if you still let me in Won't you stay (ay ay ay ay baby ay ay ay ay ay ay ay ay) Won't you stay?  Memories lookin fun that we had on photographs in the wall Now I can't make you smile or hear you laugh anymore And I can't help or ask that's the point of it all Tell me Baby Call it love call it blame call it joy call it pain But I found call it girl what you made is as painful as hell To be here while you're there don't need nobody else  So I'm thinking maybe You've made up your mind 'Cause you're distort (distort) And I can't stand to fight no more So please don't make me hurt you like I do I don't really trust myself truly Eventhough you're tellin' me (no no nonono nono) I can't take no more of this and I'm knock knock knockin' on the outdoor Askin' if you still let me in Won't you stay (ay ay ay ay baby ay ay ay ay ay ay ay ay) Won't you stay?  If it's all meant for me? And if I'm so meant for you? Why does this have to be so hard on both of us two? If it's all meant for me? And if I'm so meant for you? Why does this have to be so hard on both of us two?  Still you're sayin' no no (no no nonono nono) I can't take no more of this and I'm knock knock knockin' on the outdoor Asking if you still let me in Won't you stay (ay ay ay ay baby ay ay ay ay ay ay ay ay) Won't you stay? Won't you stay (ay ay ay ay baby ay ay ay ay ay ay ay ay) Won't you stay?
