artist,title,lyric
  Lawson  ,Brokenhearted (Feat. B.o.B),"You're not the girl I used to know How the hell did you get so cold I bet you kick yourself to know Where I've been since you let me go yeah Now you wanna be with me yeah But you let your colours show And it's a long way home home Hey girl look at what you started Played with love got you brokenhearted I thought you were all I wanted All good since the day we parted Now table's turned Lessons learned You got burnt, yeah Hey girl look at what you started Played with love got you broke brokenhearted La la la La la la La la la La la la La la la La la la I was standing in the dark girl But now I'm in control And we're a million miles apart But tell me why you sold your soul 'Cause now you are the lonely one Since you let your colours show Baby it's a long way home home Hey girl look at what you started Played with love got you brokenhearted I thought you were all I wanted wanted All good since the day we parted Now table's turned Lessons learned You got burnt, yeah Hey girl look at what you started Played with love got you broke brokenhearted La la la La la la La la la La la la La la la La la la Yeah Hey, Lawson, what's up Yeah It's funny how the table's turned I used to go for you but I was not your main concern So it burned I had to let it burn Expect the unexpected you never know what you learn You never know what you do or what you'll get in return See life is like a mission, you only get what you earn But you would be in attention you really didn't deserve But now we're feeling vicious I kicked the bitch to the curb And you have been booted That's just how we do it If I had a remote then you would be muted But you made your choice and now you feeling foolish But ask me how I feel I don't give a mass of two shits Ha La la la La la la La la la Hey girl look at what you started Played with love got you brokenhearted I thought you were all I wanted All good since the day we parted Now table's turned Lessons learned You got burnt, yeah Hey girl look at what you started Played with love got you broke brokenhearted La la la La la la La la la Now you're living with a broken heart Now you're living, now you're living, now you're living with a broken heart Now you're living, now you're living, now you're living with a broken heart Now you're living, now you're living Played with love got you broke brokenhearted"
  Orson  ,Northern Girl,"Here she comes brighter than the California sun I say, ""Girl, are you alright?"" You know I can't believe the way you shine tonight A northern treasure, measure for measure And I don't know whether she was heaven sent But she pays the rent  Everyone she knows is always telling her That she could do better but she don't really mind 'Cause we have a good time when we're together Maybe there is something in the water or blame it on the weather But we're doing fine just me and my northern girl  There I go, Mr. Rock and roll living on the dole Running with the boys, we'll raise some hell tonight Come on and make some noise When we're together, I'm under pressure We're from different worlds, me and my northern girl  Everyone she knows is always telling her That she could do better but she don't really mind 'Cause we have a good time when we're together Maybe there is something in the water or blame it on the weather But we're doing fine just me and my northern girl  She's my northern girl and we're doing fine Yeah"
  Jack Gray  ,Take Our Time,Don't get to comfortable I'm checking out at ten The writing is on the wall Why don't we just pretend  Chorus And she said what's the point of waiting on the sun to come up If its not as bright And she said what's the point of holding on to something you love just to say goodbye We're going farther forever We're breaking this tether One way or another After tonight Let's take our time  Verse 2 Halogen leaking in Framing your silhouette Down to the bitter end Silence and cigarettes  Chorus And she said what's the point of waiting on the sun to come up If its not as bright And she said what's the point of holding on to something you love just to say goodbye We're going farther forever We're breaking this tether One way or another After tonight Let's take our time  Bridge Time Time Time  Outro Let's take our time Time Time Yea Let's take our time
  걸스데이  ,Truth (MINAH Solo),네 앞에만 서면 난 또 자신이 없어져 너는 자꾸 내 민낯을 드러내 나를 미워 하게해 Oh 난 나를 숨긴 채 사랑을 말해 왔고 시선들이 무서워 난 숨었어 전부 무너진 내 Broken heart 그냥 사랑 받고 싶었어 거울 속에 있는 건 잘 만들어진 마네킹 웃고 웃고 또 웃는 내 얼굴이 내가 아녔음 좋겠어 돌아가고 싶었어 매일 밤의 눈물도 공허한 외로움도 소용없어 전부 깨져버린 Broken heart 떠나버린 너는 far away 나는 말할 수가 없었어 그냥 사랑 받고 싶었어 네가 알고 있는 난 그저 웃고 있을 뿐 너를 실망 시키고 싶지 않아 전부 깨져버린 Broken heart 떠나버린 너는 far away 나는 말할 수가 없었어 그냥 사랑 받고 싶었어 난 그냥 사랑 받고 싶었어
  최재훈  ,외출,너무나도 모자란 날 알기에 기다리라곤 못했어 기다림에 많이 힘겨워하는 너를 난 볼 수 없을테니까 지금 나의 그냥 있는 그대로 넌 상관없다 하지만 난 제대로 너와 시작하고픈 널 맞이 하고픈 그 맘을 이해해 나도 너 만큼은 두려운 걸 허나 니가 지칠 만큼 오래 걸리지는 않도록 나 약속할테니까 잠시 날 잊어 힘들지 않게 너 슬퍼해도 흔들려도 안아 줄 수 없으니 돌아갈거야 나를 믿어줘 널 떠난이유 이해한다면 기다려 나도 너 만큼은 두려운 걸 허나 니가 지칠 만큼 오래 걸리지는 않도록 나 약속할테니까 잠시 날 잊어 힘들지 않게 너 슬퍼해도 흔들려도 안아 줄 수 없으니 돌아갈거야 나를 믿어줘 널 떠난이유 이해한다면 잠시 날 잊어 힘들지 않게 너 슬퍼해도 흔들려도 안아 줄 수 없으니 돌아갈거야 나를 믿어줘 널 떠난이유 이해한다면 기다려
  twenty one pilots  ,Ride,I just wanna stay in the sun where I find I know it's hard sometimes Pieces of peace in the sun's piece of mind I know it's hard sometimes Yeah I think about the end just way too much But it's fun to fantasize All my enemies who wouldn't wish who I was But it's fun to fantasize Oh oh I'm falling so I'm taking my time on my ride Oh I'm falling so I'm taking my time on my ride Taking my time on my ride I'd die for you that's easy to say We have a list of people that we would take A bullet for them a bullet for you A bullet for everybody in this room But I don't seem to see many bullets coming through See many bullets coming through Metaphorically I'm the man But literally I don't know what I'd do I'd live for you and that's hard to do Even harder to say when you know it's not true Even harder to write when you know that tonight There are people back home which are talking to you But then you ignore them still All these questions they're forming like Who would you live for Who would you die for And would you ever kill Oh oh I'm falling so I'm taking my time on my ride Oh I'm falling so I'm taking my time on my ride Taking my time on my ride I've been thinking too much I've been thinking too much I've been thinking too much I've been thinking too much Help me I've been thinking too much I've been thinking too much I've been thinking too much Help me I've been thinking too much I've been thinking too much I've been thinking too much Oh oh I'm falling so I'm taking my time on my ride Oh I'm falling so I'm taking my time Taking my time on my ride Oh oh I'm falling so I'm taking my time on my ride Oh I'm falling so I'm taking my time on my I've been thinking too much Help me I've been thinking too much Help me I've been thinking too much I've been thinking too much I've been thinking too much Help me I've been thinking too much I've been thinking too much I've been thinking too much Help me
  EOS(이오에스)  ,19禁의 세계,텅 빈 하늘로 반짝하고 별이 흘렀다 넌 인공위성일 뿐이라 했지 알아도 쓸데없는 말다툼은 끝났다 별의 바다로 널 데려갈게 Tonight Let's Fall In Love Together 2 Hearts We Can Last Forever 귓가엔 투명한 종소리가 이마엔 반짝이는 현기증이 입술엔 향기로운 물방울로 Let's Fall In Love Together 넌 남인지 아닌지 그건 상관없었다 넌 그냥 표절일 뿐이라 했지 침묵할 수밖에 하지만 나는 분했다 자 지금 새 노랠 들려줄게 Tonight Let's Fall In Love Together 2 Hearts We Can Last Forever 귓가엔 투명한 종소리가 이마엔 반짝이는 현기증이 입술엔 향기로운 물방울로 Let's Fall In Love Together Let's Fall In Love Together Tonight Let's Fall In Love Together 2 Hearts We Can Last Forever 등 뒤엔 빨갛게 꽃무늬가 가슴엔 아름다운 흉터들이 끝까지 양보 없는 싸움처럼 귓가엔 투명한 종소리가 이마엔 반짝이는 현기증이 입술엔 향기로운 물방울로 Let's Fall In Love Together
  John Mayer  ,Who Did You Think I Was,I got half a smile and zero shame I got a reflection with a different name Got a brand new blues I cant explain Who did you think I was  Every mornin when the day begins I make up my mind but change it back again Im a shifter of the shape Im in Who did you think I was  You got my number but I always knew the score Who did you think I was  Am I the one who plays the quiet songs Is He the one who turns the ladies on Will I keep shinin til my light is gone Who did you think I was  You got my number but I always knew the score Who did you think I was  Here is a line that you wont understand Im half of the boy but im twice the man Carry the weight of the world in the palm of my hand Who did you think I was
  Eric Clapton  ,I Got The Same Old Blues (Feat. Tom Petty),"Have you heard that rumour that's going around You got it made, way across town It's the same old story, tell me where does it end Yes, I heard the news, it's the same old blues again When I wrote you a letter, you must have read it wrong I stood at your doorway, but you was gone I took a lot of courage and let the telephone ring It's the same old blues, same old blues again When you give me the business, you know I get a mind 'Cause I've got a lot of patience and I've got a lot of time It's the same old story, tell me where does it end It's the same old blues, same old blues again I'm gonna find me a mountain, I'm gonna hide out I ain't talking to you and I ain't coming out Yeah, I heard that rumour, tell me where does it end It's the same old blues, same old blues again"
  한결  ,Always,사랑은 멀잖구나 내가 등 돌려 멀리 와도 당신의 사랑은 늘 가까웠네 사랑은 쉽잖구나 내가 눈을 돌림에도 당신의 사랑은 하염없이 날 향했네 허나 나는 어리석고 유약하여 당신이 날 사랑하듯이 당신을 사랑할 수는 없구나 그럼에도 묵묵히 날 사랑하시네 눈물지으실지언정 날 사랑하시네 그럼에도 잠잠히 날 기다리시네 한결같은 사랑으로 날 사랑하시네 사랑은 참 깊구나 내 죄를 덮으시는 사랑 당신은 오늘도 날 믿어주시네 사랑은 참 깊구나 날 기다리시는 사랑 오직 당신만 나를 끌어안아주시네 허나 나는 어리석고 유약하여 당신이 날 사랑하듯이 당신을 사랑할 수는 없구나 그럼에도 묵묵히 날 사랑하시네 눈물지으실지언정 날 사랑하시네 그럼에도 잠잠히 날 기다리시네 한결같은 사랑으로 날 사랑하시네 계절이 변해도 한결같구나 먼저 날 사랑하신 분 그는 내 아버지시네 사랑은 멀잖구나 내가 등 돌려 멀리 와도 당신의 사랑은 늘 가까웠네 사랑은 쉽잖구나 내가 눈을 돌림에도 당신의 사랑은 하염없이 날 향했네 당신의 사랑은 한결같이 날 향했네
  런치송 프로젝트  ,청춘 (Springtime of life),뜨겁게 사랑했던 내 모습들이 이제 꿈만 같구나 너를 향해 웃음 짓던 내 모습들이 이젠 희미하구나 함께 했던날 같이 고민했던 밤 이젠 기억도 잘 나지 않지만 가끔 가슴 한편이 아려와 이제 돌아갈수 없는 날 사랑 후회없이 사랑했었다 너밖에 몰랐던 그때 이렇게 니가 오래 생각날 줄 알지 못했다 우리 사랑했던 그 아름다운 날 지독하게 싸우며 널 울렸던 기억 아직 가슴이 아프다 조금 더 잘해줄걸 사랑한다 말할걸 아직 후회가 된다 그땐 너무 어려서 사랑에 서툴렀고 그 시간이 영원할줄만 알았다 그래도 가장 빛났었던 너와 나의 모습 이제 돌아갈 수 없는 날 사랑 후회없이 사랑했었다 너밖에 몰랐던 그때 이렇게 니가 오래 생각날 줄 알지 못했다 우리 사랑했던 그 아름다운 날 가슴 아팠던 일들 행복했었던 기억 수많았던 일들이 뒤돌아보니 아름다웠구나 사랑 후회없이 사랑했었다 돌아올 수 없는 그때 이렇게 니가 오래 생각날 줄 알지 못했다 우리 사랑했던 그 아름다운 날
  Bon Iver  ,Faith,"Shattered in history Shattered in paint Oh, and the lengths that I'd Stay up late But brought to my space The wonderful things I’ve learned to waste  [Verse 2] I should've known That I shouldn't hide To compromise and to covet All what’s inside There is no design You'll have to decide If you'll come to know, I'm the faithful kind  [Verse 3] Time and again (Got all that I need) It's time to be brave Content to the phrases That at dawn, we ain't mazes Just some kind of pages  [Verse 4] This for my sister That for my maple It's not going the road I'd known as a child of God Nor to become stable (So what if I lose? I’m satisfied)  [Bridge] Am I dependent in what I’m defending And do we get to hold what faith provides? Fold your hands into mine I did my believing Seeing every time  [Outro] I know it's lonely in the dark And this year’s a visitor And we have to know that faith declines I'm not all out of mine"
  손승연  ,아름다운 강산,하늘은 파랗게 구름은 하얗게 실바람도 불어와 부푸는 내 마음 나뭇잎 푸르게 강물도 푸르게 아름다운 이곳에 내가 있고 네가 있네 손잡고 가보자 달려보자 저 광야로 우리들 모여서 말해보자 새 희망을 하늘은 파랗게 구름은 하얗게 실바람도 불어와 부푸는 내 마음 우리는 이 땅 위에 우리는 태어나고 아름다운 이곳에 자랑스런 이곳에 살리라 찬란하게 빛나는 붉은 태양이 비추고 하얀 물결 넘치는 저 바다와 함께 있네 그 얼마나 좋은가 그 얼마나 좋은가 우리 사는 이곳에 이곳에 사랑하는 그대와 노래하리 사랑하는 그대와 나 노래하리 우리 함께 모두 다 Yeah Yeah Yeah 사랑하는 그대와 나 노래하리 우리 함께 모두 다 Yeah Yeah Yeah Yeah Yeah 오늘도 너를 만나러 가야지 말해야지 먼 훗날에 너와 나 살고 지고 영원한 이곳에 우리의 새 꿈을 만들어 보고파 봄 여름이 지나면 가을 겨울이 온다네 아름다운 강산 너의 마음은 나의 마음 나의 마음은 너의 마음 너와 나는 한마음 너와 나 우리 영원히 영원히 사랑 영원히 영원히 우리 모두 다 모두 다 끝없이 너와 나 나의 마음 나의 마음 너의 마음 너와 나 우리 영원히 영원히 사랑 영원히 영원히 우리 모두 다 모두 다 끝없이 너의 마음은 나의 마음 나의 마음은 너의 마음 너와 나는 한마음 너와 나 우리 영원히 영원히 영원히 사랑 영원히 영원히 영원히 우리 모두 다 모두 다 다정해 다정해 우리 강산 우리 강산 우리 강산
