artist,title,lyric
  Avril Lavigne  ,Goodbye,"You say that I'm messing with your head (Yeah yeah, yeah yeah) All cause I was making out with your friend (Yeah yeah, yeah yeah) Love hurts whether it's right or wrong (Yeah yeah, yeah yeah) I can't stop cause I'm having too much fun (Yeah yeah, yeah yeah) You're on your knees, begging please, Stay with me But honestly? I just need to be a little crazy All my life I've been good, but now? I, I, I, am thinking what the hell All I want is to mess around And I, I, I don't really care about If you love me, if you hate me You can save me baby, baby All my life I've been good, but now? What the hell What? What? What? What the hell So what if I go out on a million dates? (Yeah yeah, yeah yeah) You never call or listen to me anyway (Yeah yeah, yeah yeah) I'd rather rage than sit around and wait all day (Yeah yeah, yeah yeah) Don't get me wrong, I just need some time to play (E-yeah-ay) You're on your knees, begging please, Stay with me (La la la-ah) But honestly? I just need to be a little crazy (Crazy) All my life I've been good, but now I, I, I, am thinking what the hell All I want is to mess around And I, I, I don't really care about If you love me, if you hate me You can save me baby, baby All my life I've been good, but now? What the hell La la la la la la la Woah-oh, woah-oh-oh La la la la la la la Woah-oh, woah-oh-oh You say that I'm messing with your head Boy, I like messing in your bed Yeah, I am messing with your head When I'm messing with you in bed All my life I've been good, but now? I, I, I, am thinking what the hell (What the hell) All I want is to mess around And I, I, I don't really care about (I don't care about!) All my life I've been good, but now? I, I, I, am thinking what the hell All I want is to mess around And I, I, I don't really care about (If you love me) If you love me (You know) If you hate me (You know) You can save me baby, baby (If you love me) All my life I've been good, but now? What the hell La la la la la la la la la la La la la la la la la la la"
  Human Nature  ,Walk the Tightrope,Hold on little girl Show me what he's done to you Stand up little girl A broken heart can't be that bad When it's through it's through Fate can twist the both of you So c'mon baby come on over Let me be the one to show you I'm the one who wants to be with you Deep inside I hope you feel it too Waited on a line of greens and blues Just to be the next to be with you Build up your confidence so you can be on top for once Wake up who cares about little boys That talk too much I've seen it all go down The game of love was all rained out So c'mon baby come on over Let me be the one to hold you I'm the one who wants to be with you Deep inside I hope you feel it too Waited on a line of greens and blues Just to be the next to be with you Why be alone when we can be together baby You can make my life worthwhile I can make you start to smile When it's through it's through Fate can twist the both of you So c'mon baby come on over Let me be the one to show you I'm the one who wants to be with you Deep inside I hope you feel it too Waited on a line of greens and blues Just to be the next to be with you I'm the one who wants to be with you Deep inside I hope you feel it too Waited on a line of greens and blues Just to be the next to be with you
  Ashley Tisdale  ,Hot Mess,"I'm a mess when it cormes to you,  I've got no inhibitions whatsoever,  It's true,  I'm not the kindda girl who runs around like this,  Caught up in a kiss,  Best friends with benefits,  No,  But you're so racy,  You're my favourite guy,  So unruly,  So uncivilized,  Cupid got me right between my eyes,  You know you got bit real bad,  Doin'things that you never did,    Ooh, Ooh,  You wake up in your bra & your make-up  Ooh, Ooh,  car in the driveway,  Parked sideways,  Yeah, I know this is killin' me,  I'm leavin' every peice of my conscience behind,  Ooh,Ooh,  I'm such a hot mess,  I'm such a hot mess,  I'm such a hot mess,  With you,    With you,  I never knew,  lovin' you could be so fun,  It's true,  I was such a good good girl,  Before you came along,  But you're so racy  You're my favourite guy,  So unruly,  So uncivillized,  Cupid got me right between my eyes,  You know you got bit real bad,  Doin'things that you never did,    Ooh, Ooh,  You wake up in your bra & your make-up  Ooh, Ooh,  car in the driveway,  Parked sideways,  Yeah, I know this is killin' me,  I'm leavin' every peice of my conscience behind,  Ooh,Ooh,  I'm such a hot mess,  I'm such a hot mess,  I'm such a hot mess,  With you,    I'm getting seeding tickets,  I'm acting just like a misfit,  I've got all my mail piled up to the ceiling,  You're making me irresponsible,  Cause I just wanna be with you,  Act rambunctious and see what I do,  Go hard,  Hit the gas,  Live Your life like it's all you had,  Push push harder,  Make it last,  All this love is worth the mess,  Hot mess,    Ooh, Ooh,  You wake up in your bra & your make-up  Ooh, Ooh,  car in the driveway,  Parked sideways,  Yeah, I know this is killin' me,  I'm leavin' every peice of my conscience behind,  Ooh,Ooh,  I'm such a hot mess,  I'm such a hot mess,  I'm such a hot mess,  With you,"
"  Lewis Capaldi ,  Delta Jack  ",Bruises (Delta Jack Remix),"Counting days, counting days Since my love up and got lost on me And every breath that I’ve been taken Since you left feels like a waste on me I’ve been holding on to hope That you’ll come back when you can find some peace Cause every word that I’ve heard spoken Since you left feels like an hollow street  [Pre-Chorus] I’ve been told, I’ve been told to get you off my mind But I hope I never lose the bruises that you left behind Oh my lord, oh my lord, I need you by my side  [Chorus] There must be something in the water Cause everyday it's getting colder And if only I could hold you You'd keep my head from going under  [Verse 2] Maybe I, maybe I’m just being blinded By the brighter side Of what we had because it’s over Well there must be something in the tide  [Pre-Chorus] I’ve been told, I’ve been told to get you off my mind But I hope I never lose the bruises that you left behind Oh my lord, oh my lord, I need you by my side  [Chorus] There must be something in the water Cause everyday it's getting colder And if only I could hold you You'd keep my head from going under  [Bridge] Ooh-ooh-ooh-ooh-ooh Ooh-ooh-ooh-ooh-ooh Ooh-ooh-ooh-ooh-ooh Ooh-ooh-ooh-ooh-ooh It's your love I'm lost in Your love I'm lost in Your love I'm lost in And I'm tired of being so exhausted Your love I'm lost in Your love I'm lost in Your love I'm lost in Even though I'm nothing to you now Even though I'm nothing to you now  [Chorus] There must be something in the water Cause everyday it's getting colder And if only I could hold you You'd keep my head from going under There must be something in the water Cause everyday it's getting colder And if only I could hold you You'd keep my head from going under"
  Avonlea  ,Big Kid,One day I'm gonna be a big kid Big car big house big money One day I'm gonna be a big kid I'm tired of the list of the things I'm not allowed to do Weren't you my age once what are you trying to prove So you've been around the block well watch what'll happen If you don't let me walk I might as well get flattened by a car You wouldn't let me drive it anyway I won't have to prove myself someday One day I'm gonna be a big kid Big car big house big money One day I'm gonna be a big kid Someday you'll see me put together Regular sleep laundry maybe I'll pay rent One day I'm gonna be a big kid I'm tired of the list of the ways you've got no faith in me Just 'cause I have fun don't mean I lack ability mm I'm gonna be with who I want and chase the magic I'll make money doing what I love and won't let the passion die So if that's immature then you can fuckin' have that Just don't get jealous of my ride One day I'm gonna be a big kid Big car big house big money One day I'm gonna be a big kid Someday you'll see me put together Regular sleep laundry maybe I'll pay rent One day I'm gonna be a big kid My skin is clearing up and so is my mind I'm making decisions like all of the time I'm staying hungry but I'm doing it with style One day I'm gonna be a big kid Big car big house big money One day I'm gonna be a big kid Someday you'll see me put together Regular sleep laundry maybe I'll pay rent One day I'm gonna be a big kid
  Christina Aguilera  ,Oh Holy Night,"Oh yeah, oh yeah, yeah, ooh yeah  Oh holy night The stars are brightly shining It is the night of our dear Savior's birth, oh yeah Now long lay the world in sin and error pining Till he appeared and the soul felt it's worth The thrill of hope, the weary world rejoices For yonder breaks, a new and glorious morn  Fall on your knees Oh hear the angel voices Oh night divine Oh night when Christ was born Oh night divine, oh night, oh night divine  Our Father, who art in heaven Hallowed be thy Name Thy kingdom come, thy will be done On earth as it is in heaven Give us this day our daily bread And forgive us our trespasses As we forgive those who trespass against us Lead us not into temptation But deliver us from evil For thine is the kingdom The power, and the glory For ever and ever Amen  Fall on your knees Oh hear the angels voices Oh night divine, ooh Oh night when Christ was born Oh night divine, oh night  Oh, yeah, yeah [laughs] Oh yeah No oh, oh yeah  Oh ooh, oh ooh Now ooh, oh ooh Oh yeah  It was a holy, holy night Ohh, oh ooh, oh ooh (Oh holy night) It was a holy night when Jesus Christ was born (Oh holy night) Holy Jesus, Jesus Christ (Oh holy night) And the power, and the glory, yeah (Oh holy night) When Jesus Christ, Jesus Christ (Oh holy night) He was born on this night, on this night (Oh holy night) Jesus Christ Forever, and ever, and ever, and ever (Oh holy night)..."
  Tim Kamrad  ,Heartbeat,You make me forget All the weight I got on my back With every heartbeat Save me from the past Let me catch up with every breath Broken pieces Cut my hands But I picked them all up All those demons Kept hunting me down Bullets tried to hit me But you helped me ricochet And there is no one else who treats me This way this way Yeah You make me forget All the weight I got on my back With every heartbeat Save me from the past Let me catch up with every breath With every heartbeat You make me forget All the weight I got on my back With every heartbeat Save me from the past Let me catch up with every breath With every heartbeat Brand new feeling Setting me free baby It’s killing every doubt And you’re the reason You got me back on my feet baby Back on my feet baby Bullets tried to hit me But you helped me ricochet And there is no one else who treats me This way this way Yeah You make me forget All the weight I got on my back With every heartbeat Save me from the past Let me catch up with every breath With every heartbeat Ooh Ooh With every heartbeat Ooh Ooh With every heartbeat Bullets tried to hit me But you helped me ricochet And there is no one else who treats me This way this way Bullets tried to hit me But you helped me ricochet And there is no one else who treats me This way this way Yeah You make me forget All the weight I got on my back now With every heartbeat Save me from the past Let me catch up with every breath With every heartbeat yeah Ooh Oh yeah Ooh With every heartbeat Ooh Let me catch up with every breath With every heartbeat
  Little Mix  ,Wings,Mama told me not to waste my life She said spread your wings my little butterfly Don't let what they say keep you up at night And if they give you shhhh Then they can walk on by My feet feet can't touch the ground And I can't hear a sound But you just keep on running up your mouth yeah Walk walk on over there 'Cause I'm too fly to care oh yeah Your words don't mean a thing I'm not listening Keep talking all I know is Mama told me not to waste my life She said spread your wings my little butterfly Don't let what they say keep you up at night And they can't detain you 'Cause wings are made to fly And we don't let nobody bring us down No matter what you say it won't hurt me Don't matter if I fall from the sky These wings are made to fly Hey hey woo I'm firing up on that runway I know we're gonna get there someday But we don't need no ready steady go no Talk talk turns into air And I don't even care oh yeah Your words don't mean a thing I'm not listening Keep talking all I know is Mama told me not to waste my life She said spread your wings my little butterfly Don't let what they say keep you up at night And they can't detain you 'Cause wings are made to fly And we don't let nobody bring us down No matter what you say it won't hurt me Don't matter if I fall from the sky These wings are made to fly I don't need no one saying hey hey hey hey I don't hear no one saying hey hey hey hey hey hey hey hey You better keep on walking I don't wanna hear your talking boy'd You better keep on walking I don't wanna hear your talking boy'd Your words don't mean a thing I'm not listening They're just like water off my wings Mama told me not to waste my life She said spread your wings my little butterfly Don't let what they say keep you up at night And they can't detain you 'Cause wings are made to fly And we don't let nobody bring us down No matter what you say it won't hurt me Don't matter if I fall from the sky These wings are made to fly And we don't let nobody bring us down No matter what you say it won't hurt me Don't matter if I fall from the sky These wings are made to fly
  Mariah Carey  ,Emotions (Club Mix),You've got a feeling emotions  I feel good I feel nice I feel good Satisfied  You've got me feeling emotions Deeper than I've ever dreamed of You've got me feeling emotions Higher than the heavens above I feel good I feel nice I've never felt so Satisfied I'm in love I'm alive Intoxicated Flying high It feels like a dream When you touch me tenderly I don't know it's real But I like the way I feel Inside You've got me feeling emotions Deeper than I've ever dreamed of You've got me feeling emotions Higher than the heavens above In the morning When I rise You are the first thing On my mind And in the middle Of the night I feel your heart beat Next to mine It feels like a dream When you love me tenderly I don't know if you're for real But I like the way I feel Inside You've got me feeling emotions Deeper than I've ever dreamed of You've got me feeling emotions Higher than the heavens above You've got me feeling emotions Deeper than I've ever dreamed of You've got me feeling emotions Higher than the heavens above You know the way to make me lose control When you're looking into my eyes You make me feel so  You've got me feeling emotions Deeper than I've ever dreamed of You've got me feeling emotions Higher than the heavens above You've got me feeling emotions  You've got me feeling emotions You've emotions Deeper than I've ever dreamed of You've emotions You've got me feeling higher
  Ewan McGregor  ,El Tango De Roxanne,We'll drive you We'll drive you Mad Roxanne You don't have to put On that red light Work the streets for money You don't care if It's wrong if it is right Roxanne You don't have to wear That dress tonight Roxanne You don't have to sell your Body to the night  His eyes upon your face His hand upon your hand His lips caress your skin It's more than I can stand   Roxanne
  Sabrina  ,Treasure,Give me all give me all Give me all attention baby I got to tell you a little something about yourself You are wonderfil flawless ooh you are a sexy baby But you walk around here like you wanna be someone else Woah I know that you don't know it But you're fine So fine fine so fine Woah Oh boy I'm gonna show you when you're mine oh mine mine oh mine Treasure That is what you are Oh baby you're my golden star you're my golden star You could make my wish come true If you let me Treasure you If you let me Treasure you Pretty boy pretty boy pretty boy you should be smiling A boy like you should never look so Blue You're everything I see in my dreams I wouldn't say that to you if it wasn't true Woah I know that you don't know it But you're fine So fine fine so fine Woah Oh boy I'm gonna show you when you're mine Oh mine mine oh mine Treasure That is what you are Oh baby you're my golden star you're my golden star You could make my wish come true Oh If you let me Treasure you If you let me Treasure you You are my Treasure You are my Treasure You are my Treasure You you you you You are You are my Treasure You are my Treasure You are my Treasure You you you You are Treasure That is what you are Oh baby you're my golden star you're my golden star You could make my wish come true If you let me Treasure you If you let me Treasure you
  Alesso  ,Heroes (we could be) (Feat. Tove Lo),We go hideaway in daylight We go undercover when under sun Got a secret side in plain sight Where the streets are empty That’s where we run Everyday people do Everyday things but I Can’t be one of them I know you hear me now We are a different kind We can do anything We could be heroes We could be heroes Me and you We could be heroes We could be heroes Me and you We could be Anybody’s got the power They don’t see it ‘Cos they don’t understand Spin around and run for hours You and me we got the world in our hands Everyday people do Everyday things but I Can’t be one of them I know you hear me now We are a different kind We can do anything We could be heroes We could be heroes Me and you We could be heroes We could be heroes Me and you We could be We could be heroes We could be heroes Me and you We could be All we're looking for is love and a little light Love and a little light We could be All we're looking for is love and a little light Love and a little light We could be heroes We could be heroes Me and you We could be
  Ria Mae  ,Bend,"All night, straight ahead at the headlights Scream at me, baby Yelling like I ruined your life All night with my back against the wall Push me, push me, I'll never fall, oh  Baby, this mistrust is contagious I'm going crazy Looking for something to save us  You can try and bend my heart but it won't break You can change my clothes, you can change my name Break, break, break out of these chains I can bend, bend, bend so far but I won't break  Oh, oh, oh Disappear in the middle of night Shame baby, when its good, it's so right I'm tired of it now, stop building all these walls Head trip now, head trip, then we fall off  Baby, this mistrust is contagious I'm going crazy Looking for something to save us  You can try and bend my heart but it won't break You can change my clothes, you can change my name Break, break, break out of these chains I can bend, bend, bend so far but I won't break  You hold onto my heart so hard And I just follow as you spin me around You fill me up with fear so far that I can't swallow and I can't make a sound  Oh, oh, oh You can try and bend my heart but it won't break You can change my clothes, you can change my name Break, break, break out of these chains I can bend, bend, bend so far but I won't break  You can try and bend my heart but it won't break You can change my clothes, you can change my name Break, break, break out of these chains I can bend, bend, bend so far but I won't break  Oh, oh, oh Oh, oh, oh"
  Madonna  ,Get Together (Album Ver.),"Get Together written by Madonna, Anders Bagge, Peer Astrom, and Stuart Price Track 2, Time: 5:30 ------------------------- There's too much confusion It's all an illusion There's too much confusion  Down, down, down in your heart Find, find, find the secret Turn, turn, turn your head around Baby we can do it, we can do it all right  Do you believe in love at first sight It's an illusion, I don't care Do you believe I can make you feel better Too much confusion, come on over here  Chorus:  Can we get together I really, I really want to be with you Come on, check it out with me I hope you, I hope you feel the same way too  I searched, I searched, searched my whole life To find, to find, find the secret And all I did was open up my eyes Baby we can do it, we can do it all right  Do you believe that we can change the future Do you believe I can make you feel better  (chorus, repeat)  It's all an illusion There's too much confusion I'll make you feel better If it's bitter at the start Then it's sweeter in the end  Do you believe in love at first sight It's an illusion, I don't care Do you believe I can make you feel better Too much confusion, come on over here  (chorus)  Chorus2:  Can we get together I really want to be with you Come on, check it out with me I hope you feel the same way too  It's all an illusion There's too much confusion I'll make you feel better If it's bitter at the start Then it's sweeter in the end"
