artist,title,lyric
  Olivia Newton John  ,Don`t Stop Believin`,"You think the world should see things your way Love, I know you, you think good fortune's here to stay Love, I know you shined in everything you tried before Your smile can open any door  But on those days when nobody wants to know you And all your smiles keep falling on stoney ground Don't stop believin', don't stop believin' Don't stop believin', you'll get by Bad days, bad days will hurry by  You never chase your dreams, they find you Love, I know you, if you need love, it finds you too Love, although you sail alone and free I'll follow in your wake And pray one day my heart you'll take  But on those days when nobody wants to know you And all your smiles keep falling on stoney ground Don't stop believin', don't stop believin' Don't stop believin', you'll get by Bad days, bad days will hurry by"
  Jack & Jack  ,Beg,Soak you up wring me out Make me try a hundred times just to turn me down Just to turn me down A little time a little tease A little more of your kiss what I really need Yeah I really need yeah Push me down to make sure that I got a taste got a taste I don't know how how much longer I can wait I can wait Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't make me beg for you girl Know you well know you want Everything for yourself baby give me some give me some Yeah won't you give me some give me some Yeah use me once once use me twice twice If you could yeah you would half a million times But you never do me right oh yeah Push me down to make sure that I got a taste I want some more got a taste I want some more I don't know how how much longer I can wait I can wait Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Don't leave me low don't leave me low Don't leave me low don't let me go Don't fuck me up don't fuck me up Don't make me beg Soak you up wring me out Make me try a hundred time just to turn me down
"  Flora Cash ,  Death Stranding: Timefall  ",Born In The Slumber,"[Chorus] We were born in a slumber, no one really cared about us 'Cept for our parents, parents, parents The government's dead We were born in a slumber, nobody cared about us 'Cept for our parents, parents, parents The government's dead  [Verse 1] You'll be alright, child, no healthcare, no education 'Cause we don't want the smart ones, yeah You'll be alright, girl, don't choose what you do with your body Please, somebody, save us  [Chorus] We were born in a slumber, nobody cared about us 'Cept for our parents, parents, parents The government's dead We were born in a slumber, nobody cared about us 'Cept for our parents, parents, parents The government's dead  [Bridge] We already know, we've seen it before They've been throwin' us crumbs, don't be askin' for more You know what it's for, you know what it's for You know what it's for What if we got out? What if we went back? Get somebody unstuck, get somebody untrapped What if we held on? What if we stood strong? What if we got out? Damn  [Chorus] We were born in a slumber, nobody cared about us 'Cept for our parents, parents, parents The government's dead We were born in a slumber, nobody cared about us 'Cept for our parents, parents, parents The government's dead  [Outro] We were born in a slumber, no one really cared about us 'Cept for our parents, parents, parents The government's dead"
  Role Model  ,six speed,"I broke down last week I couldn’t pick myself up My momma called me last week I started to cry when I hung up I had a threesome last night I woke up all alone I guess that’s total freedom, that’s nice I should have turned off my phone  Baby I'm just too weak Too weak to speak Lets talk in a week  Baby I'm just too weak Too weak to speak Lets talk in a week  Six speeds (yeah), six speeds on my bike (woo, yeah, go) Six speeds, six speeds on my bike (woo) And I'm moving pretty fast, moving moving pretty fast from it And I'm moving pretty fast, moving moving pretty fast from it  Pretty people seem so unhappy with themselves If I had a face like that I'd never love no one else And I don't want to cry, ‘cause nobody ever cries if they're tough Leave me out to dry, just so I can lie with the rest of the stuff  But nobody likes That’s too hard to bite It's not worth the fight Won't do it right The one that nobody likes Too hard to bite Not worth the fight Won't do it right  Six speeds (yeah) , six speeds on my bike (woo, yeah, go) Six speeds, six speeds on my bike (woo) And I'm moving pretty fast, moving moving pretty fast from it And I'm moving pretty fast, moving moving pretty fast from it"
  Torine  ,Dancing In My Sleep,Sometimes I wanna be a different person I wanna know the feeling If only for a minute 'Cause lately I've been running 'round in circles You used to know me better Somehow we're still together And even if your heart beats next to mine I feel like it's beating half the time This could be the end of you and I I'm running out of reasons why Tied up when I'm awake so I got to be Dancing in my sleep Even when life gets the better of me I just try to breathe There's a lesson that I've got to learn One day I will get my turn But for right now I've got to be Dancing in my sleep Remember when you said that we were perfect But now it's complicated The photographs have faded It was always hard but we were worth it I used to know you better How come we're still together And even if your heart beats next to mine I feel like it's beating half the time This could be the end of you and I I'm running out of reasons why Tied up when I'm awake so I got to be Dancing in my sleep Even when life gets the better of me I just try to breathe There's a lesson that I've got to learn One day I will get my turn But for right now I've got to be Dancing in my sleep Letting go of the times that we wasted Better days on the way I can taste it There's a place we can go but it's out of reach So I'm letting go of the lie we can work it out It was good for a while 'til it took us down Now I'm done hanging on to the memories Tied up when I'm awake so I got to be Dancing in my sleep Even when life gets the better of me I just try to breathe There's a lesson that I've got to learn One day I will get my turn But for right now I've got to be Dancing in my sleep Dancing in my sleep But for right now I've got to be Dancing in my sleep
  Tegan And Sara  ,Closer,All I want to get is a little bit closer All I want to know is Can you come a little closer Here comes the breath before we get a little bit closer Here comes the rush before we touch Come a little closer The doors are open the wind is really blowing The night sky is changing overhead It's not just all physical I'm the type who won't get oh so critical So let's make things physical I won't treat you like you're oh so typical I won't treat you like you're oh so typical All you think of lately is getting underneath me All I'm dreaming lately is how to get you underneath me Here comes the heat before we meet a little bit closer Here comes the spark before the dark Come a little closer The lights are off and the sun is finally setting The night sky is changing overhead It's not just all physical I'm the type who won't get oh so critical So let's make things physical I won't treat you like you're oh so typical I want you close I want you I won't treat you like you're typical I want you close I want you I won't treat you like you're typical Here come the dreams of you and me Here come the dreams Here come the dreams of you and me Here come the dreams It's not just all physical I'm the type who won't get oh so critical So let's make things physical I won't treat you like you're oh so typical I want you close I want you I won't treat you like you're typical I want you close I want you I won't treat you like you're typical I won't treat you like you're typical I won't treat you like you're typical All I want to get is a little bit closer All I want to know is Can you come a little closer
  The Platters  ,Blue Christmas (Album Version),"I'll have a Blue Christmas without youI'll be so blue just thinking about youDecorations of red on a green Christmas treeWon't be the same dear, if you're not here with meAnd when those blue snowflakes start fallingThat's when those blue memories start callingYou'll be doin' all right, with your Christmas of whiteBut I'll have a blue, blue blue blue ChristmasYou'll be doin' all right, with your Christmas of white,But I'll have a blue, blue Christmas"
  Gabriel Rios  ,Gold (Thomas Jack Radio Edit),I'll kiss your mouth and swallow you whole Been holding my claim like an old 49er Wayward and skinny for dust in the wound for that holy water coming down Out of our way now We're going for gold Been holding our claim just like old 49ers Out of the city and into this room For that holy water coming down on you and me Water coming down Lay me down tell me I've been found 'cuz I've been drinking from the flood Wayward and skinny for dust in the wound For that holy water coming down holy water holy water coming down 'Cuz I've been drinking from the flood out where no one gets enough I should have known right from the start This is the aching we've been hearing of And yes I'm gonna lay you down So tell me you've been found You knew what I was coming for Went out of the city and into this room For that holy water coming down Holy water sweet water Holy water coming down
  One Direction  ,Night Changes (Live Acoustic Session),Going out tonight Changes into something red Her mother doesn't like that kind of dress Everything she never had she's showing off Driving too fast Moon is breaking through her hair She's heading for something that she won't forget Having no regrets is all that she really wants We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change me and you Chasing it tonight Doubts are running 'round her head He's waiting hides behind a cigarette Heart is beating loud and she doesn't want it to stop Moving too fast Moon is lighting up her skin She's falling doesn't even know it yet Having no regrets is all that she really wants We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change me and you Going out tonight Changes into something red Her mother doesn't like that kind of dress Reminds her of a missing piece of innocence she lost We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change baby It will never change baby It will never change me and you
  halie and the moon  ,IN THE ATMOSPHERE,"Everything is all so clear Floating in the atmosphere Feel it twist inside your soul Wind it up and let it go And inside the shell Everything is just as well Floating in the atmosphere Everything is all so clear  And when your star Sets in the night Just step to the left To get feeling alright  ‘Cause I can be a radio Sing songs wherever you go I can be a factory Turn it into something sweet I can draw an aeroplane Take you on a holiday I can be your radio Sing songs wherever you go  And when you’re sleep…sleeping alone Your heart never beat… beats on its own  Can’t you hear the sound? Blue transmissions ringing out The static in the wire, it speaks Your angels come to town to sing  All our yesterdays Are just antennas in the sky Touching the rain and the sea Giving us One to see  Can’t you hear the sound"
  Woodes  ,Silent Disco,"Oh, who am I to tell you what to do Oh, when we dance we do whatever we choose to do And then morning fades We'll take this night 'cause we're not together We come to this place when the doors are open wide, we don't enter  Pre-Chorus Wild like a silent disco Pretend we know the words Don't know what we heard Down at the silent disco We all came here by chance Making up this dance  Chorus Ooh, ooh, ooh, ooh Ooh, ooh, ooh, ooh  Verse 2 You and I, used to talk more than we usually do It gets so weird, this quiet I'm not so used to When the feelings fade and we're out with our friends all together We come to this place when the doors shut We wish we could enter  Pre-Chorus Wild like a silent disco Pretend we know the words Don't know what we heard Down at the silent disco We all came here by chance Making up this dance  Chorus Ooh, ooh, ooh, ooh Ooh, ooh, ooh, ooh  Bridge/Instrumental break  Pre-Chorus Wild like a silent disco Pretend we know the words Don't know what we heard Down at the silent disco We all came here by chance Making up this dance  Chorus Ooh, ooh, ooh, ooh Ooh, ooh, ooh, ooh Ooh, ooh, ooh, ooh Ooh, ooh, ooh, ooh"
  Alex Aiono  ,No Drama,"Let's put a record on and slow dance just like we used to 'Cause we spent more than enough, focusing on the issue Lately, we've just been on different pages Maybe we just need a little patience  [Chorus] I don't wanna start a fight (no fight) I don't wanna wreck tonight (tonight) I don't wanna kill the vibe (the vibe) Girl, I just want your love I don't wanna waste my time (oh no) I don't wanna lose the light (the light) But when are you gonna realize that I just want your love  [Post-Chorus] With no drama, no drama No, I don't want any drama No drama, no drama No, I don't want any drama  [Verse 2] Let's put a movie on and cuddle up like the old days Don't need no DeLorean to get us back to our old life 'Cause lately it's just one look and it's bad news But baby I just don't want to upset you  [Chorus] I don't wanna start a fight (oh no) I don't want wreck tonight (oh no) I don't wanna kill the vibe (oh no) Girl, I just want your love I don't wanna waste my time (oh no) I don't wanna lose the light (the light) But when are you gonna realize that I just want your love (I just want your love)  [Post-Chorus] With no drama, no drama No, I don't want any drama (I don't want no drama) No drama, no drama No, I don't want any drama (Say I don't want no drama) No drama, no drama No, I don't want any drama (I don't want no drama) No drama, no drama (yeah) No, I don't want any drama  [Bridge] I'm not trying to say who is to blame yeah But we've been losing love and that's a shame Baby let's not overcomplicate this But let's stop losing love and start to make it (I don't want no drama)  [Chorus] I don't wanna start a fight (I don't) I don't wanna wreck tonight I don't wanna kill the vibe (to kill the vibe, no) Girl, I just want your love I don't wanna waste my time (oh no) I don't wanna lose the light (oh no) But when are you gonna realize that I just want your love  [Post-Chorus] With no drama, no drama No, I don't want any drama (I don't want no drama) No drama, no drama No, I don't want any drama (I don't want no drama) No drama, no drama No, I don't want any drama (We don't want no drama) No drama, no drama No, I don't want any drama"
  David Archuleta  ,Works For Me,"Yeah, yeah, mmmmm  No I won't make up my mind  I'm too good at wastin' time  And I know that life is unpredictable  Just never know what I will find    Am I gonna stay, oh no  Am I gonna leave, I don't think so  I guess I can define me as that kinda guy  Maybe it's a big mistake  But baby that's the chance that I'll take    Chorus:    You say I don't know what I want  But it worked out just fine  You said it never could be done  But it worked out just fine, oh  You can say anything you want  But it worked out just fine  If it works for me  Then it works for me  If it works for me  Then it works for me    I can't forget the things you said  Your words keep running through my head  And I know you're just trying to help me out  Thanks, but I'll follow my heart instead    Am I gonna stay, oh no  Am I gonna leave, I don't think so  I can't decide between the left side or the right  Maybe it's a big mistake  But baby that's the chance that I'll take, Oh Yeah!    You say I don't know what I want  But it worked out just fine  You said it never could be done  But it worked out just fine, oh  You can say anything you want  But it worked out just fine    If it works for me  Then it works for me  If it works for me  Then it works for me    Bridge:    There were days when a song could not be found  There were days when my voice would make no sound for me, for me  But I don't worry about it where I'm goin'  'Cause I know just where I'm wanna be  And it's time for you to see    You say I don't know what I want  But it worked out just fine  You said it never could be done  But it worked out just fine, oh  You can say anything you want  But it worked out just fine    If it works for me  Then it works for me  If it works for me  Then it works for me"
  Pentatonix  ,Rather Be,We`re a thousand miles from comfort we have traveled land and sea But as long as you are with me there`s no place I`d rather be I would wait forever exalted in the scene As long as I am with you my heart continues to beat With every step we take Kyoto to The Bay Strolling so casually We`re different and the same gave you another name Switch up the batteries If you gave me a chance I would take it It`s a shot in the dark but I`ll make it Know with all of your heart you can`t shame me When I am with you there`s no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be We staked out on a mission to find our inner peace Oh make it everlasting so nothing`s incomplete With every step we take Kyoto to The Bay Strolling so casually We`re different and the same gave you another name Switch up the batteries If you gave me a chance I would take it It`s a shot in the dark but I`ll make it Know with all of your heart you can`t shame me When I am with you there`s no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be When I am with you there`s no place I`d rather be Be ooo Yeah e yeah e yeah e yeah e yeah yeah yeah If you gave me a chance I would take it It`s a shot in the dark but I`ll make it Know with all of your heart you can`t shame me When I am with you there`s no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be N n n no no no no place I`d rather be When I am with you there`s no place I`d rather be
  Connie Talbot  ,Over The Rainbow,Somewhere over the rainbow way up high There's a land that i heard of Once in a lullaby Somewhere over the rainbow skies are blue And the dreams that you dare to dream Really do come true Someday i'll wish upon a star and Wake up where the clouds are far Behind me Where troubles melt like lemon drops Away above the chimney tops That's where you'll find me Somewhere over the rainbow bluebirds fly Birds fly over the rainbow Why then oh why can't i If happy little bluebirds fly beyond the rainbow Why why can't i
  Jamiroquai  ,You Are My Love,"Oh, now let me tell you a little story about a heartbreaker!  [Verse 1] Honey, I don't know why you treat me so bad Well I tried so hard to make you see it my way Just think of all the good times we had But still you only ever wanna fight with me  We got to split apart before we kill And start to put our minds together We got to change this hell for leather world And I will find myself another girl We got to put our weapons down And spread a little love around  [Chorus] You know You are my love (Yes, you are) You are my love Oh, yes you are Honey, you are my love (Yes you are) You are my love (Yes you are)  [Verse 2] Ain't you the girl who did me wrong behind my back And tried to keep me double booked We never seem to cross the tracks And there's so much that you overlooked about me, girl Remember, you sat down pretty on the windowsill And made me swallow on your bitter pill You thought the grass was greener over there While certain serpents snaked around your hair So pour a vitriolic coffee cup And use your blackened heart to fill it up Well, now honey we get to put our weapons down And spread a little love around  [Chorus]  [Outro] You are my love I want you, girl I need you so (I need you so) Now we know that It's no secret You are my love You are my world Light my shadows Fill the heavens with stars  You're my love You are my love You are my lover I need ya I want you Don't let me go I need you so Don't let me go I need you so (Repeat to fade)"
  Rachel Platten  ,Lone Ranger,"Maybe I'm selfish call me see through But I'm debating if I really need to Be tied, tied to someone forever Sure I get lonely sometimes and miss being together but hey I wanna roam from city to city Let the highway and the crowd fill the hunger that's in me Fill up with fireworks and tell me I'm skinny I could soak up the fire in the buzz they give me Long nights, stay up late Drink the sky, meditate Open eyes, sunroof Give me miles, give me truth Sometimes I get high, sometimes I get low But I'm calm as can be in a room full of strangers But oh my, don't try to get close I'm just going to leave because I'm a lone ranger Na, na, na, na, na, na, na I'm a lion, I'm a tiger I'm a caged bird, I'm on fire Got these paper wings, but they don't hold the air Get so close to somebody, but I don't stay there Much less brave than I admit Much more scared than they all think But I'm protecting the organ in my chest Because the blood, sweat, and tears they can make quite a mess Open eyes, open roof Give me miles, give me truth Sometimes I get high, sometimes I get low But I'm calm as can be in a room full of strangers But oh my, don't try to get close I'm just going to leave because I'm a lone ranger Na, na, na, na, na, na, na I don't want to get broken baby I don't want to get broken baby I don't want to get broken babe, cut open babe, cut open babe I don't want to get broken baby I don't want to get broken baby I don't want to get broken babe, cut open babe, cut open babe Sometimes I get high, sometimes I get low But I'm calm as can be in a room full of strangers But oh my, don't try to get close I'm just going to leave because I'm a lone ranger Na, na, na, na, na, na, na But oh my, don't try to get close I'm just going to leave because I'm a lone ranger"
  Mariah Carey  ,Up Out My Face (Album Version),Its not chipped we're not cracked Oh we're shattered MARIAHHH Ayyy ayyyyy Young Money Nicki Minaj Youre such a BARBIE Yo yo Mariah I was in them million dollar meetings he was cheatin' All up in the church he was sneakin' with the deacon Cats away well the mice will play LOL smiley face have a nice day Cause POP POP POP it goes my rubber band So STOP STOP STOP sniffin' that contraband Cause you was penny pinchin' my accounts laced Attention about face I thought we had something special We had something good But I shoulda had another mechanic under my hood If you see me walking by you Boy don't you even speak Pretend you on the sofa And I'm on the TV You might see me on a poster See me at a show But you won't see me for free Boy this ain't no Promo Actin' all shame now Where ever you been laying You can stay now Gotta board the BBJ and pull the shades down I'm on the plane now And don't keep calling from your mama house When I break I break boy Up out my face boy Up out my face boy Up out my face When I break Up out my face boy Up out my face boy Up out my face When I break You ain't never gonna feel this thing again You gon' get alot of calls Cause I cc'd all your friends I ain't walkin' around all mopey and sad That aint even my bad baby I break when I break I break MARIAHHH So look who's crying now BOO HOO hoo Talking 'bout you missing your BOO hoo hoo Oh no you ain't gettin' it I know you ain't hittin' it No you ain't a rapper so you need to stop spittin' it HA HA HA HA HA HA You wonder who im messing with while you ain't next 2 me BYE YE YE YE YE BYE So pay the consequnces cause you actin' all ignorant You ashame now Where ever you been laying You can stay now Gotta board the bbj and pull the shades down I'm on the plane now And don't keep calling from your mama house When I break I Yo stylin' on them big B's Bought the Benz out Elevator press P for the Pent House Top doe's we break like tacos Roscoe's on his knees with snot nose They be like she nexts KA WA SA KI T Rex Give em' some kleenex Match his little V Necks Oh that's what he left Let his mama pick it up Might back up on it VROOM VROOM with the pick up truck That blue and yellow yeah that's the Carmelo Jag I bob and weave em' Hit em' with that Mayweather JAB I get the thumbs up like I'm Hailn a yellow cab My flow nuts like m&ms in the yellow bag MARIAHHH And no super glue can fix this shit when i break i break i break not even a welder and a builder can rebuild this shit when i break i break i break Not even a nail technician with a whole lot of gel and acrylic can fix this when i break i break If we were 2 Lego blocks Even the harvard university Graduating Class of 2010 Couldn't put us back together again When I break boy UP OUT MY FACE BOY UP OUT MY FACE BOY UP OUT MY FACE When I break UP OUT MY FACE BOY UP OUT MY FACE BOY UP OUT MY FACE When I break
