artist,title,lyric
  Pitbull  ,Fireball (Feat. John Ryan),Mr Worldwide to infinity You know the roof on fire We gon' boogie oogie oggi jiggle wiggle and dance Like the roof on fire We gon' drink drinks and take shots until we fall out Like the roof on fire Now baby give a booty naked Take off all your clothes and light the roof on fire Tell her tell her baby baby baby baby I'm on fire I tell her baby baby baby baby I'm a fireball Fireball I saw I came I conquered Or should I say I saw I conquered I came This little chico on fire and he no liar While y'all slippin' he's runnin' the game Now big bang boogie Get that kitty little noogie In a nice nice little shade I gave Suzie a little pat up on the booty And she turned around and said Walk this way I was born in a flame Mama said that everyone would know my name I'm the best you never had If you think I'm burning out I never am I'm on fire I'm on fire I'm on fire I'm on fire Fireball Fireball Sticks and stones may break my bones But I don't care what y'all say Cause as the world turns y'all boys gon' learn That chico right here don't play That boy's from the bottom bottom of the map MIA USA I gave Suzie a little pat up on the booty And she turned around and said Walk this way I was born in a flame Mama said that everyone would know my name I'm the best you never had If you think I'm burning out I never am I'm on fire I'm on fire I'm on fire I'm on fire Fireball We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down We're taking it we're taking it we're taking it down Now we're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back We're bringing it we're bringing it we're bringing it back Fireball I tell her baby baby baby baby I'm on fire I tell her baby baby baby baby I'm a fireball
  Julie London  ,End of the World,Fly me to the moon And let me play among the stars Let me see what spring is like on Jupiter and Mars In other words Hold my hand In other words Darling kiss me Fill my heart with song And let me sing forever more You are all I long for all I worship and adore In other words Please be true In other words I love you Fill my heart with song And let me sing forever more You are all I long for all I worship and adore In other words Please be true In other words I love you
"  Ed Sheeran ,  Travis Scott  ",Antisocial,All you cool people you better leave now coz it’s about to happen Friday night and I’m riding solo When I touchdown keep in on the low low I don’t mess with your energy No photos So antisocial but I don’t care Don’t give a damn I’m gonna smoke here Got a bottle in my hand bring more though My hat low don’t talk to me I’ve been down give me some space You don’t know what’s in my brain Music loud easing my pain Yeah yeah yeah yeah Don’t touch me don’t touch me Don’t touch me I came to vibe yeah On something on something On something I wanna riot Don’t touch me don’t touch me Don’t touch me I came to vibe yeah Won’t let nothing come in between me and the night Don’t touch me don’t touch me Don’t touch me I came to vibe yeah On something on something On something I wanna riot Don’t touch me don’t touch me Don’t touch me I came to vibe yeah Won’t let nothing come in between me and the night I need I need I need I need I need I need I need I need room I need room Where you’re standing way too close You might catch fumes might catch fumes When I zoom when I zoom Pass out wake up by myself right past noon right past noon And I’m doomed occupied and moving dolo Hennessy’s drowning all of my issues Right before I leave she gives me more than just a miss you yeah That thing got more back just like my engine I can hit it in the bag Seen a vision in the boy then we committed it’s lit I’ve been lost out inner space You left me right in my place I put you down on my name Yeah yeah yeah yeah Don’t touch me don’t touch me Don’t touch me I came to vibe yeah On something on something On something I wanna riot Don’t touch me don’t touch me Don’t touch me I came to vibe yeah Won’t let nothing come in between me and the night Don’t touch me don’t touch me Don’t touch me I came to vibe yeah On something on something On something I wanna riot Don’t touch me don’t touch me Don’t touch me I came to vibe yeah Won’t let nothing come in between me and the night Don't touch me yeah
  Above Envy  ,Followed,I thought that you were craving me That was my first philosophy Until I've finally got to see The way you treated me Illusion couldn’t replicate The love I thought we’d really feel the magic never seemed to change To something real When you were cold I changed the weather When I broke you’d turn and walk away never shoulda let you in never shoulda let you know The dream you held over me Took all control I wish I had the strength to leave and I wish I had the will to go But somehow I still believed And took that road I should have known But I followed followed followed You led me with your subtle charm Your promises your camouflage You took complete advantage of My blind faith You touched me and said it’s forever I shattered you looked the other way I never shoulda let you in I never shoulda let you know The dream you held over me Took all control I wish I had the strength to leave and I wish I had the will to go But somehow I still believed And took that road I should have known But followed followed followed Wherever you would lead swallowed swallowed swallowed Whatever lies you’d feed I don’t know don’t know don’t know Just how this cloud came over me I thought that you were craving me That was my first philosophy Until I've finally got to see I was so blind never shoulda let you in never shoulda let you know The dream you held over me Took all control I wish I had the strength to leave and I wish I had the will to go But somehow I still believed And took that road I’d ruunnn anywhere you’d told me to I’d ruunnn into folded arms never shoulda let you in never shoulda let you know The dream you held over me Took all control I should have known But I followed followed followed I followed followed followed But I followed followed followed
  Hilary Duff  ,Sleigh Ride,Just hear those sleigh bells Ringing and jing ting tingaling too C'mon its lovely weather for a sleigh ride together with you Outside the snow is falling and friends are calling You hoo C'mon its lovely weather for a sleigh ride together with you together with you Giddy up giddy up giddy up let's go Lets look at the show look at the show Were riding in a wonderland of snow yeah in a wonderland of snow Giddy up giddy up giddy up It's grand just holding your hand We're riding along with the song of a wintery fairy land Our cheeks are nice and rosy And comfy cozy are we yes are we Were snuggled up together Like two birds of a feather would be they would be Let's take the road before us and sing a chorus or two maybe two C'mon its lovely weather for a sleigh ride together with you together with you There's a birthday party at the home of Farmer Rey It'll be the perfect ending of a perfect day We'll be singing the songs we love to sing without a single stop At the fireplace while we watch the chestnuts pop Just hear those sleigh bells Ringing and jing ting tingaling too C'mon its lovely weather for a sleigh ride together with you There's a happy feeling nothing in the world can buy As we pass around the coffee and the pumpkin pie It'll be like a picture print by Currier and Ives These wonderful things we remember through out lives Our cheeks are nice and rosy And comfy cozy are we yes are we Were snuggled up together Like two birds of a feather would be they would be Let's take the road before us and sing a chorus or two maybe two C'mon its lovely weather for a sleigh ride together with you together with you Just hear those sleigh bells Ringing and jing ting tingaling too C'mon its lovely weather for a sleigh ride together with you Outside the snow is falling and friends are calling You hoo C'mon its lovely weather for a sleigh ride together with you together with you C'mon its lovely weather for a sleigh ride together with you C'mon its lovely weather for a sleigh ride together with you
  Pentatonix  ,God Rest Ye Merry Gentlemen,God rest ye merry gentlemen Let nothing you dismay Remember Christ our Savior Was born on Christmas Day To save us all from Satan's pow'r When we were gone astray Oh tidings of comfort and joy Comfort and joy Oh tidings of comfort and joy God rest ye merry gentlemen Let nothing you dismay Remember Christ our Savior Was born on Christmas Day To save us all from Satan's pow'r When we were gone astray Oh tidings of comfort and joy Comfort and joy Oh tidings of comfort and joy In Bethlehem in Israel This blessed Babe was born And laid within a manger Upon this blessed morn The which His Mother Mary Did nothing take in scorn O tidings of comfort and joy Comfort and joy O tidings of comfort and joy Fear not then said the Angel Let nothing you affright This day is born a Saviour Of a pure Virgin bright To free all those who trust in Him From Satan's pow'r and might O tidings of comfort and joy Comfort and joy O tidings of comfort and joy God rest ye merry gentlemen Let nothing you dismay Remember Christ our Savior Was born on Christmas Day To save us all from Satan's pow'r When we were gone astray Oh tidings of comfort and joy Comfort and joy Oh tidings of comfort and joy
  MKTO  ,Superstitious,"Baby, got me frozen Looking at you, you're so cold in that dress Damn I'm so high, I'm burning up It's like I gotta say yes Ooh, ooh, ooh, ooh, aw yeah Ooh, ooh, ooh, ooh Got me cutting corners Anything to just get closer to you Nothing could stop me now no Nothing baby I wouldn't do Ooh, ooh, ooh, ooh, mmm yeah Ooh, ooh, ooh, ooh This time, ain't gonna let love pass me by  Give me some good love And grant these wishes 1 I just wanna make you my Mrs 2, 3 It's you and me, are you with this Yeah, we can go the distance Come on  You and I, in my mind Don't nobody pinch me It's so good, knock on wood Crossing fingers, baby We could make it last forever Never look back Don't wanna close my eyes and miss this You got me superstitious  Girl, you got me paranoid I'm seeing things that ain't even there Hallucinating thinking shadows follow me everywhere Ooh, ooh, ooh, ooh, mmm mmm Ooh, ooh, ooh, ooh Tryna keep up with you, but no matter what I'm moving too slow Wrapped up my fingers If I had you I would never let go Ooh, ooh, ooh, ooh, mmm Ooh, ooh, ooh, ooh Yeah, you know I would never let go, oh no no  You and I, in my mind Don't nobody pinch me It's so good, knock on wood Crossing fingers, baby We could make it last forever Never look back Don't wanna close my eyes and miss this You got me superstitious  If you were bad girl, can't resist this So bad got me getting into mischief Eleven out of ten, yeah you're looking so delicious Got me superstitious I'm doing anything cause I don't wanna jinx this Green around my wrist, green up in my pocket It's clovers, don't trip Lucky Charms for breakfast Yeah, makes sense Stepping over cracks Every chance I get  Give me some good love And grant these wishes 1 I just wanna make you my Mrs 2, 3 It's you and me, are you with this Yeah, we can go the distance  You and I, in my mind Don't nobody pinch me It's so good, knock on wood Crossing fingers, baby We could make it last forever Never look back Don't wanna close my eyes and miss this You got me superstitious You and I, in my mind Don't nobody pinch me It's so good, knock on wood Crossing fingers, baby We could make it last forever Never look back Don't wanna close my eyes and miss this You got me superstitious"
  Morten Harket  ,Can`t Take My Eyes Off You,"You're just too good to be true Can't take my eyes off of you You'd be like heaven to touch I wanna hold you so much  At long last love has arrived And I thank god I'm alive You're just too good to be true Can't take my eyes off of you  Pardon the way that I stare There's nothing else to compare The sight of you leaves me weak There are no words left to speak  But if you feel like I feel Please let me know that it's real You're just too good to be true Can't take my eyes off of you  I love you baby, and if it's quite allright, I need you baby, to warm the lonely night I love you baby, trust in me when I say  Oh pretty baby, don't bring me down, I pray Oh pretty baby, now that I found you, stay And let me love you, baby, let me love you  You're just too good to be true Can't take my eyes off of you You'd be like heaven to touch I wanna hold you so much  At long last love has arrived And I thank god I'm alive You're just too good to be true Can't take my eyes off of you  I love you baby, and if it's quite allright, I need you baby, to warm the lonely night I love you baby, trust in me when I say  Oh pretty baby, don't bring me down, I pray Oh pretty baby, now that I found you, stay Oh pretty baby, trust in me when I say..."
  Billy Joel  ,An Innocent Man,Even though I'm in love Sometimes I get so afraid I'll say something so wrong Just to have something to say I know the moment isn't right To tell the girl a comical line To keep the conversation light I guess I'm just frightened out of my mind But if that's how I feel Then it's the best feeling I've ever known It's undeniably real Leave a tender moment alone Yes I know I'm in love But just when I ought to relax I put my foot in my mouth Cause I'm just avoiding the facts If the girl gets too close If I need some room to escape When the moment arose I'd tell her it's all a mistake But that's not how I feel No that's not the woman I've known She's undeniably real So leave a tender moment alone But it's not only me Breaking down when the tension gets high Just when I'm in a serious mood She is suddenly quite and shy  Leave a tender moment Leave it alone I know the moment isn't right To hold my emotions inside To change the attitude tonight I've run out of places to hide And if that's how I feel Then it's the best feeling I've ever known It's undeniably real Leave a tender moment alone  leave a tender moment alone Leave a tender moment Leave it alone
  Patti Labelle And Her Blue Belles  ,Danny Boy,"""Oh, Danny boy, the pipes, the pipes are calling From glen to glen, and down the mountain side. The summer's gone, and all the roses falling, It's you, it's you must go and I must bide.  But come ye back when summer's in the meadow, Or when the valley's hushed and white with snow, It's I'll be here in sunshine or in shadow, Oh, Danny boy, oh Danny boy, I love you so!  But when ye come, and all the flowers are dying, If I am dead, as dead I well may be, You'll come and find the place where I am lying, And kneel and say an Ave there for me. And I shall hear, though soft you tread above me, And all my grave will warmer, sweeter be, For you will bend and tell me that you love me, And I shall sleep in peace until you come to me!  """
  Jessie J  ,Said Too Much,"Stick, and stones, shattered bones But in the end they always heal Take a sip, make a joke Turn on the pain, but this is real Every time I look in the mirror, all your words I keep on hearing Are tearing me apart Open names, sweeter games What you did behind my back Memories echoing Making sense, now playing back Every time I look in the mirror, all your words I keep on hearing I think you might've said too much Sorry isn't good enough I thought that you would call this love, love No, you can't take it back I think you might've said too much Then you really messed me up I thought that you would call this love, love No, you can't take it back But I think you might've said too much I can't glue back broken glasses But I can fix what you were smashing Don't apologize again I won't make a frozen bet No, no, no Stick, and stones, shattered bones But in the end they always heal All the lies, you crossed the lines You showed me how you really do Every time I look your way, I can see my future clearer I think you might've said too much Sorry isn't good enough I thought that you would call this love, love No, you can't take it back I think you might've said too much Then you really messed me up I thought that you would call this love, love No, you can't take it back But I think you might've said too much Why you took it all the way Why you took it all the way Tell me why Passed the point of no return Why you took it all the way Why you took it all the way Tell me why Passed the point of no return Why you took it all the way Why you took it all the way Tell me why Passed the point of no return Why you took it all the way Why you took it all the way I think you might've said too much Sorry isn't good enough I thought that you would call this love, love No, you can't take it back I think you might've said too much Then you really messed me up I thought that you would call this love, love No, you can't take it back But I think you might've said too much"
  The Real McCoy  ,One More Time,"""One more time, let's do it again Show no shame, just call my name One more time, again and again Don't you want to play my game?  Twenty to seven I will make you feel like heaven I turn you upside down I spin you round and round I put a spell on you baby I will make you come and play me I'm gonna make you mine Let's do it one more time  You spin me round and round and turn me upside down You put a spell on me and hit me to the feeling  One more time, let's do it again Show no shame, just call my name One more time, again and again Don't you want to play my game?  Play me, play me baby Play me, show me what you got Come play me, play me baby, Play me, don't stop don't stop  Do it, just do it, let's do it again and again Keep it going on, show no shame Come and play the game How did I know that I would do this to you? Now that I've made you mine Let's do it one more time  You spin me round and round and turn me upside down You put a spell on me and hit me to the feeling  One more time, let's do it again Show no shame, just call my name One more time, again and again Don't you want to play my game?  Play me, play me baby Play me, show me what you got Come play me, play me baby, Play me, don't stop don't stop  You spin me round and round and turn me upside down You put a spell on me and hit me to the feeling  Do it just do it...just do it One More Time!  """
  Melanie C.  ,If That Were Me,"Where do they go and what do they do? They're walking on by. They're looking at you. Some people stop, some people stare. But would they help you and do they care?   How did you fall? Did you fall at all? Are you happy when you are sleeping underneath the stars? When it's cold is it your hope that keeps you warm?   A spare bit of change is all that I give. How is that gonna help when you've got nowhere to live? Some turn away so they don't see. I bet you'd look if that were me.   How did you fall? Did you fall at all? Is it lonely where you are sleeping in between parked cars? When it thunders where do you hide from the storm?   Could you ever forgive my self-pity? When you've got nothing and you're living on the streets of the city. I couldn't live without my phone. But you don't even have a home.   How did we fall? Can we get up at all? Are we happy where we are on our lonely little star? When it's cold is it your hope that keeps you warm?   Where do they go and what do they do? They're walking on by. They're looking at you. They're walking on by. They're looking at you.    (Melanie ChisholmRick Nowels)"
  Ella Henderson  ,Hard Work,"Now I'm not talking from experience But I think I've found magnificence And at the end of the day You can be hard work but you're good for me And though you seem to make my body ache It's a feeling I appreciate Which makes it easier when You can be hard work but you're good for me This time I know I won't be proved wrong This time to win you gotta lose some Sometimes I just wanna give you up right away But then you go and brighten up my day I know I'm not wasting my time For you to be the reason I cry And no I'm not gonna lie You're hard work but you're good for me And you're the one that's by my side When I'm going out of my mind But ninety nine per cent of the time You're hard work but you're good for me And when I'm losing all my energy You're like my only working remedy And when I struggle to breathe Its ‘cause your hard work but you're good for me And when I start to feel I've had enough And my head is feeling kind of rough And even thinking is tough When you're hard work but you're good for me This high is a feeling that I'm fixed on I knew it was worth it in the long run ‘Cause somehow everything has fell into place And you can tell by the smile on my face I know I'm not wasting my time For you to be the reason I cry And no I'm not gonna lie You're hard work but you're good for me And you're the one that's by my side When I'm going out of my mind But ninety nine per cent of the time You're hard work but you're good for me Mmm, hard work Mmm, hard work Mmm, you're hard work but you're good for me Mmm, hard work Mmm, hard work Mmm, you're hard work but you're good for me But I'm not running away, no A little bit of love is all it takes I know I'm not wasting my time For you to be the reason I cry And no I'm not gonna lie You're hard work but you're good for me And you're the one to be by my side When I'm going out of my mind But ninety nine per cent of the time You're hard work but you're good for me Mmm, hard work Mmm, hard work Mmm, you're hard work but you're good for me Mmm, hard work Mmm, hard work Mmm, you're hard work but you're good for me"
