artist,title,lyric
  Zara Larsson  ,So Good (Feat. Ty Dolla $ign) (GOLDHOUSE Remix),My love my love is more potent more potent Than anything in the cup that you're holdin' you're holdin' One little taste will have you open Ayy I know you want some you want some want some Too strong too strong no limits no limits It's not official so take your time with it time with it It go straight to your head control your mind with it mind with it Ayy I know you want some you want some You know I'm the only one that gets you higher Gets you higher babe And you ain't gotta worry 'cause you know I got it Know I got it babe you be Stuck on it 'cause my love so good So you keep comin' back to get some more Got you in your feelings all emotional My love my love So good so good so good so good You know my love is So good so good so good so good You know my love is So good so good so good so good You know my love is So good so good so good so good You know my love is My love my love ain't running out ain't running out Got a endless supply there'll never be a drought be a drought I put you to sleep you'll never leave the house Ayy I know you want know you want some You know I'm the only one that gets you higher Gets you higher babe high baby And you ain't gotta worry 'cause you know I got it Know I got it babe you be Stuck on it 'cause my love so good So you keep comin' back to get some more Got you in your feelings all emotional My love my love So good so good so good so good You know my love is So good so good so good so good You know my love is So good so good so good so good You know my love is So good so good so good so good You know my love is Yeah girl your love so good girl Got me comin' back for seconds what's good girl Got me clearin' out my schedule tryna link up Girl you know you 'bout to get that thang beat up When I pull up you know what I came for Dolla lay the pipe keep some dope D for you Put your body straight to sleep I got you wakin' up thankin' me you be Stuck on it 'cause my love so good so good So you keep comin' back to get some more Got you in your feelings all emotional oooh yeah My love my love So good so good so good so good You know my love is yeah So good so good so good so good You know my love is You know you know my love is
  Ben Folds  ,Still Fighting It,Good morning son I am a bird Wearing a brown polyester shirt You want a Coke Maybe some fries The roast beef combo's only nine ninety five But it's okay You don't have to pay I've got all the change Everybody knows It hurts to grow up But everybody does It's so weird to be back here Let me tell you what The years go on and We're still fighting We're still fighting it And you're so much like me I'm sorry Good morning son Twenty years from now Maybe we'll both sit down And have a few beers And I can tell You about today And how I picked you up And everything changed It was pain Sunny days and rain I knew you'd feel the same things Everybody knows It hurts to grow up But everybody does It's so weird to be back here Let me tell you what The years go on and We're still fighting We're still fighting it You'll try and try And one day you'll fly Away from me Good morning son I am a bird It was pain Sunny days and rain I knew you'd feel the same things Everybody knows It hurts to grow up But everybody does It's so weird to be back here Let me tell you what The years go on and We're still fighting We're still fighting it We're still fighting We're still fighting it And you're so much like me I'm sorry
  C-Note  ,I Like,"I like I like I like I like oh My dreams are now reality Each and every time you are here with me A touch you give me with you hand You caress my skin I'm under your command Girl you hypnotize me with you eyes It took me some time but now I realize It뭩 you to whom which I belong I love it the feeling's getting strong I like the things you do to me I like it brings out ecstasy I like it really turns me on I like the way the feeling's getting strong Oh girl you are my lover When I'm with you there is no other A spell you've got me under Please don't you leave I'm on my hands and knees Words can't express the way I feel Emotions for you oh so real Girl you love me over and over again Don't stop it please don't let it end I like, the things you do to me I like, it brings out ecstasy I like, it really turns me on I like the way feeling's getting strong You know I love it--hey girl You know I care, sugar, You know I like it, baby I like I like the way you wear your hair I like the stylish clothes you wear The way you kiss me I feel warm Gimme all you lovin' all night long"
  Harry Styles  ,She,Nine in the morning a man drops his kids off at school And he's thinking of you like all of us do Sends his assistant for coffee in the afternoon Around 1 32 like he knows what to do She She she lives in daydreams with me She She's the first one that I see and I don't know why I don't know who she is She she He takes a boat out imagines just sailing away Away away And not telling his mates Not telling his mates Wouldn't know what to say Wouldn't know what to say what to say She She she lives in daydreams with me She She's the first one that I see and I don't know why I don't know who she is She She She she's the first one that I see She She lives in daydreams with me and I don't know why I don't know where she is She she Here's for the memories a woman who's just in his head Just in his head And she sleeps in his bed His bed While he plays pretend Pretend So pretend Pretend She She she lives in daydreams with me She She's the first one that I see and I don't know why I don't know who she is She she She She she's the first one that I see She She lives in daydreams with me and I don't know why I don't know where she is She she
  Sabrina Carpenter  ,Diamonds Are Forever,"[Verse 1] No, think you got your break? I'm the sugar mama, I'm the piggy bank Tell me what you think nah, nah, nah Stacking bills and counting change I'm the Rockefeller, I'm not what you think no way nah, nah, nah  [Pre-Chorus] I'm your new money Dropping all on your cruise Spend too soon, money One percent I'm at the top of this earth money That's what I'm worth honey, that's what I'm worth, worth, worth  [Chorus] I am a diamond, and diamonds are forever My love is timeless, 'cause diamonds are forever, oh no  [Post-Chorus] Money don't buy class, and I can't be bought like that, like that I am a diamond, and diamonds are forever  [Verse 2] Steal my heart, and steal my kiss But you can't check my balances, no can't do nah, nah, nah No can do nah, nah, nah And I'll take you out, and I'll take you in This love is my weakness nah, nah  [Pre-Chorus] I'm your new money (new money) Drop it all on your cruise Spend too soon, money One percent I'm at the top of this earth money That's what I'm worth honey, that's what I'm worth, worth, worth  [Chorus] I am a diamond (Diamond babe), and diamonds are forever (they're forever-ever) My love is timeless, 'cause diamonds are forever, oh no  [Post-Chorus] Money don't buy class, and I can't be bought like that, like that Don't buy class nah, nah, nah I am a diamond, and diamonds are forever, oh nah, nah, nah  [Break] (Diamonds, diamonds) (Diamonds, diamonds) Diamonds are forever baby (Diamonds, diamonds) What you tryna do for me darling? (Diamonds, diamonds) I guess you want me to Give up these diamonds to you  [Chorus] I am a diamond, and diamonds are forever My love is timeless, 'cause diamonds are forever No they're forever, no you know  [Post-Chorus] Money don't buy class, and I can't be bought like that, like that I am a diamond, and diamonds are forever  [Post-Chorus] (Diamonds, diamonds) Diamonds baby, diamonds oh no (Diamonds, diamonds) Know your love, these diamonds are yours (Diamonds, diamonds) (Diamonds, diamonds) I guess you want me to Give up these diamonds to you"
  The Ludvig  ,I`m in Love With You,"It's late in the evening And I'm waiting for you Soon I'll stop breathing And I'll blame it on the full moon  Chorus So darling, please believe I'm in love with you I'm in love with you So darling, please believe I'm in love with you I'm in love with you  Verse 2 Leave your shoes at the door I can't wait no more We might be too young But I think we're in love  Chorus So darling, please believe I'm in love with you I'm in love with you So darling, please believe I'm in love with you I'm in love with you  Bridge Time flies by In your eyes When I am with you I feel alive  Chorus So darling, please believe I'm in love with you I'm in love with you So darling, please believe I'm in love with you I'm in love with you So darling, please believe I'm in love with you"
  Frank Walker  ,Stitch Em Up (feat. Justin Jesso),You crashed my car I drank too much We fought all night 'Bout you and I And called it love When you say goodbye I'd had enough But in the end I keep comin' back to us Can't we just remember all the good times All the good times we had Can't we just remember all the good times So we don't hurt so bad I don't wanna hate you but if I forget I know it'll hurt a little less Can't we just remember all the good times And never make the same mistakes again We'll never heal these scars We'll never lose this love We'll break each other's hearts So we can stitch 'em up We'll never heal these scars We'll never lose this love We'll break each other's hearts So we can stitch 'em up So we can stitch 'em up Don't get upset And block my calls I'd come home late you'd yell And I would punch the walls And when I left you'd had enough But in the end You still miss the thought of us Can't we just remember all the good times All the good times we had Can't we just remember all the good times So we don't hurt so bad I don't wanna hate you but if I forget I know it'll hurt a little less Can't we just remember all the good times And never make the same mistakes again We'll never heal these scars We'll never lose this love We'll break each other's hearts So we can stitch 'em up We'll never heal these scars We'll never lose this love We'll break each other's hearts So we can stitch 'em up We'll never heal these scars We'll never lose this love We'll break each other's hearts So we can stitch 'em up So we can stitch 'em up So we can stitch 'em up
  Vazquez Sounds  ,Let It Be,When i find myself in times of trouble Mother Mary comes to me Speaking words of wisdom Let it be And in my hours of darkness She is standing bright in front of me Speaking words of wisdom Let it be Let it be Let it be Let it be Let it be Whisper words of wisdom Let it be When the broken hearted people Living in the world agree There will be an answer Let it be Though they may be parted There is still a chance that they will see There is will be an answer Let it be Let it be Let it be Let it be Let it be There is will be an answer Let it be Let it be Let it be Let it be Let it be Whisper words of wisdom Let it be Let it be Let it be Let it be Let it be Whisper words of wisdom Let it be When the night is cloudy There is still a light that shines on me Shine until tomorrow Let it be I wake up to the sound of music Mother Mary comes to me Speaking words of wisdom Let it be Let it be Let it be Let it be Let it be There is will be an answer Let it be Let it be Let it be Let it be Let it be There is will be an answer Let it be Let it be Let it be Let it be We are just let it be Whisper words of wisdom Let it be
  Lapsley  ,Brownlow,This is how I'm seeing us go This is how I'm seeing us go I'm higher than I was before Higher than I was before This is how I'm seeing us go Higher than I was before Higher than I was before This is how I'm seeing us go I set the deal straight But 24 7 a person can't wait I will turn and walk away If you want me to If it's best for you If you want me to I wouldn't say that I was known for doing the right thing I wouldn't say that I was always comfortable in my own skin No I know But I know It's like I'm jumping into a pool that I don't know where the bottom end is What's the current and I don't know if I am sure of this But I live for the moment My life on the turn when it comes down to this And when I am sure of this And when it comes down to this And when I am sure of this And when it comes down to this And when I am sure of this And when it comes down to this I'm higher than I was before Higher than I was before This is how I'm seeing us go Higher than I was before Higher than I was before This is how I'm seeing us go I set the deal straight But 24 7 a person can't wait I will turn and walk away If you want me to If it's best for you If you want me to I wouldn't say that I was known for doing the right thing I wouldn't say that I was always comfortable in my own skin No I know But I know It's like I'm jumping into a pool that I don't know where the bottom end is What's the current and I don't know if I am sure of this But I live for the moment My life on the turn when it comes down to this And when I am sure of this And when it comes down to this And when I am sure of this And when it comes down to this And when I am sure of this And when it comes down to this This is how I'm seeing us go This is how I'm seeing us go
  Barry Manilow  ,Looks Like We Made It,There you are lookin' just the same as you did last time I touched you And here I am close to gettin' tangled up inside the thought of you Do you love him as much as I love her And will that love be strong when old feelings start to stir Looks like we made it Left each other on the way to another love Looks like we made it Or I thought so till today Until you were there everywhere And all I could taste was love the way we made it Love's so strange playin' hide and seek with hearts and always hurtin' We're the fools standin' close enough to touch those burnin' memories And if I hold you for the sake of all those times love made us lose our minds Could I ever let you go Whoa no we made it Left each other on the way to another love Looks like we made it Or I thought so till today Until you were there everywhere And all I could taste was love the way we made it Oh we made it Looks like we made it Left each other on the way to another love Looks like we made it Or I thought so till today Until you were there everywhere And all I could taste was love the way we made it Looks like we made it Oh babe we made it
  Yonezu Kenshi  ,Petrichor,これは夢かもしれない (코레와 유메카모 시레나이) 이건 꿈일지도 몰라  深く霧の立ちこめた場所で (후카쿠 키리노 타치 코메타 바쇼데) 깊은 안개가 가득한 곳에서  一人？き？けた (히토리 아루키 츠즈케타) 혼자서 계속 걷기 시작 했어  何？へ向かうのかわからないまま (도코에 므카우노카 와카라니이 마마) 어디로 가는지도 모르는 채  今何の？てもなく (이마 난노 아테모 나쿠) 지금 갈 곳도 없이  意味も見つからず迷いだす (이미모 미츠카라즈 마요이다스) 의미도 찾지 못한 채 헤매기만 해  心は？れるビアンコの海 (코코로와 유레루 비안코노 우미) 마음은 흔들리는 비앙코의 바다  レインコ？トを這う水滴が？けては落ちていく (레인코토오 하우 스이테키가 하지케테와 오치테이쿠) 우비를 기어가는 물방울은 터져 떨어져 가고  ？しさはまだ 募っていく (므나시사와 마다 츠놋테 이쿠) 공허함은 아직 쌓여가고 있어  また僕は大事なことを忘れて彷徨う亡？ (마타 보쿠와 다이지나 코토오 와스레테 사마요우 보우레이) 또 다시 난 소중한 것을 잃고 헤매는 망령  いつまで？っても歌えない (이츠마데 탓테모 우타에나이) 아무리 시간이 지나도 노래 할 수 없어  間違いさえもわからない (마치가이사에모 와카라나이) 잘못 조차 모르고  ここは今空？な夢の世界とそう思い？んで (코코와 이마 쿠우쿄나 유메노 세카이토 소우 오모이콘데) 여기는 지금 공허한 꿈의 세계라고 믿고  僕は？いてくんだって (보쿠와 아루이테쿤닷테) 나는 걸어가고 있었어  叫び疲れたまま (사케비 츠카레타마마) 소릴 지르고 지친 채로  これは夢かもしれない (코레와 유메카모 시레나이) 이건 꿈일지도 몰라  だとすればいつ目が？めるのか (다토스레바 이츠 메가 사메루노카) 그렇다고 하면 언제 깨는 걸까  もしも？めぬ夢なら (모시모 사메누 유메나라) 혹시 깰 수 없는 꿈이라면  それは夢と呼べるだろうか (소레와 유메토 요베루 다로우카) 그것도 꿈이라고 할 수 있을까  重たい？に？せ返る雨が降り (오모타이 카라다니 므세카에루 아메가 후리) 무거운 몸에 숨이 막힐 듯 비가 내리고  きっとまだ心は？れる弛んだ空？ (킷토 마다 코코로와 유레루 타룬다 쿠우키) 분명 아직 마음은 흔들리고 나른한 공기에  泰山木の？は息をつき眠っている (타이산보쿠 츠보미 이키오 츠키 네믓테이루) 태산목 꽃봉오리는 숨을 내쉬며 잠들고 있어  ？しさはまだ 募っていく (므나시사와 마다 츠놋테이쿠) 공허함은 아직 쌓여만 가  怖がって躊躇してどうしようもなく彷徨う亡？ (코와갓테 츄-쵸시테 도우시요-모나쿠 사마요우 보우레이) 무서워하고 주저하고 어쩔 수가 없이 헤매는 망령  誰かのせいにしてしまいたい (다레카노 세이니 시테시마이타이) 누군가의 탓으로 해버리고 싶은데  それすらどうも難しいここは今空？な夢の (소레스라 도우모 므즈카시이 코코와 이마 쿠우쿄나 유메노) 그것조차 너무 어려워 여긴 지금 공허한 꿈 속  世界とそう思い？んで ただただそう思い？んで (세카이토 소우 오모이콘데 타다타다 소우 오모이 콘데) 세상이라 믿어 그냥 그렇게 믿고  ？しさがのしかかる (므나시사가 노시카카루) 공허함에 몸을 짓눌려  また僕は大事なことを忘れて彷徨う亡？ (마타 보쿠와 다이지나 코토오 와스레테 사마요우 보우레이) 또 다시 난 소중한 것을 잃고 헤매는 망령  いつまで？っても歌えない (이츠마데 탓테모 우타에나이) 아무리 시간이 지나도 노래 할 수 없어  間違いさえもわからない (마치가이사에모 와카라나이) 잘못 조차 모르고  ここは今空？な夢の世界とそう思い？んで (코코와 이마 쿠우쿄나 유메노 세카이토 소우 오모이콘데) 여기는 지금 공허한 꿈의 세계라고 믿고  僕は？いてくんだって (보쿠와 아루이테쿤닷테) 나는 걸어가고 있었어  叫び疲れたまま (사케비 츠카레타마마) 소릴 지르고 지친 채로  ？き？けたまま (아루키 츠즈케타마마) 계속 걷는 채로
  Why Don`t We  ,Come To Brazil,We was up late 'til the daytime She was movin' to the bassline Big butt but little waistline Can't fit it all on the FaceTime Skrt-Skrt She said You don't even know me If it's real love better show me 'Cause she don't plan on slowing down The party was boring then without warning Saw something foreign walk through the door And I can't ignore it I need some more yeah I just might come to Brazil Met her late night last night at a party in the Hills She told me how she liked my vibe and I said That's real Said she goin' home in the morning I said Well you're so fine I might come to Brazil We on the way to the airport She 'bout to put a stamp on my passport One-way ticket ain't coming home ooh The party was boring then without warning Saw something foreign walk through the door And I can't ignore it I need some more yeah I just might come to Brazil Met her late night last night at a party in the Hills She told me how she liked my vibe and I said That's real That's real Said she goin' home in the morning I said Well you're so fine I might come to Brazil Brazil I could catch a flight red-eye Girl it's no big deal It's no big deal And I ain't tryna flex too much that's just how I feel Said she goin' home in the mornin' I said Well Why don't we come to Brazil I might Met her late night last night at a party in the Hills In the Hills yeah party in the Hills She told me how she liked my vibe and I said That's real Real that's real Said she goin' home in the morning I said Well I might oh well you're so fine I might come to Brazil
  Nico & Vinz  ,Our Love,"I see you holding it in I never, ever want you feeling this way Let it out, I know I've been gone I still love you baby, nothing has changed Been caught up working every day, every night And we're drifting apart It's my fault, but I'll make it right, make it right I'm going back to your heart For our love, our love Everything can wait, everything can wait for our love And right now, right now I will find a way, so you don't have to wait for my love For our love, our love Everything can wait, everything can wait for our love And right now, right now Nothing's in the way, so you don't have to wait for my love You're right here, right by my side Ready to pick me up when I'm down But I failed to show you that I Appreciate it when you're around Been caught up working every day, every night And we're drifting apart It's my fault, but I'll make it right, make it right I'm going back to your heart For our love, our love Everything can wait, everything can wait for our love And right now, right now I will find a way, so you don't have to wait for my love For our love, our love Everything can wait, everything can wait for our love And right now, right now Nothing's in the way, so you don't have to wait for my love Everything can wait for you There's nothing that I wouldn't do That's how much you mean to me yeah So I'm making time For our love, our love Everything can wait, everything can wait for our love And right now, right now I will find a way, so you don't have to wait for my love For our love, our love Everything can wait, everything can wait for our love And right now, right now Nothing's in the way, so you don't have to wait for my love For our love, our love Everything can wait, everything can wait for our love And right now, right now I will find a way, so you don't have to wait for my love For our love, our love Everything can wait, everything can wait for our love And right now, right now Nothing's in the way, so you don't have to wait for my love"
